iso3,year,disaster_deaths_per_100k
TZA,2004,0.026068222
TZA,2006,0
TZA,2011,0.07971384
TZA,2012,0.020926572
TZA,2021,0.001572616
TZA,2022,0.0152677
TZA,1989,0.039180502
TZA,1990,0.7212082
TZA,1993,0.18967988
TZA,1994,0.118249911
TZA,1995,0.00981673
TZA,2001,0.05082669
TZA,2002,0.030258411
TZA,2005,0.007606586
TZA,2008,0.17027873
TZA,2009,0.06142235
TZA,2010,0.024384549
TZA,2014,0.061006147
TZA,2015,0.112289354
TZA,2016,0.060659753
TZA,2017,0.012440676
TZA,2018,0.025821803
TZA,2019,0.07850003
TZA,2020,0.06968696
TZA,2023,0.20759774
TZA,2024,0.031691577
THA,1991,0.09803944
THA,1993,0.0778869
THA,1999,0.035232328
THA,2002,0.295846125
THA,2005,0.110906246
THA,2008,0.057925172
THA,2010,0.37790853
THA,2011,1.271960107
THA,2012,0.031811662
THA,2014,0.132931309
THA,2015,0.004267765
THA,2016,0.049570133
THA,2017,0.21157093
THA,2019,0.036461664
THA,2020,0.061559414
THA,1994,0.221805108
THA,1995,0.434161898
THA,1996,0.16608233
THA,1997,0.34760306
THA,2000,0.172833161
THA,2001,0.29693687
THA,2003,0.013893829
THA,2004,12.82322896
THA,2006,0.4418005
THA,2007,0.07930955
THA,2009,0.022119438
THA,2013,0.12072677
THA,2021,0.022346024
THA,2022,0.029289918
THA,2023,0.008356397
THA,1989,0.8430894
THA,1990,0.06518385
THA,1992,0.010537589
THA,2024,0
TGO,1989,0
TGO,1994,0
TGO,1995,0.07010045
TGO,1998,0
TGO,1999,0
TGO,2006,0
TGO,2007,0.6779617
TGO,2008,0.09642441
TGO,2009,0
TGO,2010,0.33476052
TGO,2017,0
TGO,2020,0.13029188
TGO,2022,0
TKL,1990,0
TKL,2005,0
TON,2015,0
TON,2009,8.398735
TON,1990,1.0127198
TON,1997,0
TON,1998,0
TON,2001,0
TON,2004,0
TON,2011,0
TON,2014,0.93774325
TON,2016,0
TON,2018,0
TON,2020,0
TON,2022,3.7429702
TTO,2010,0
TTO,1993,0.38640502
TTO,1996,0
TTO,2018,0
TTO,2022,0
TTO,1997,0
TTO,1990,0
TTO,2004,0.22039701
TTO,2005,0
TUN,1990,0.4383868
TUN,2003,0.11771864
TUN,2007,0.15122303
TUN,2009,0.15763366
TUN,2018,0.10894123
TUN,2020,0.049335126
TUN,2021,0.024463937
TUN,2022,0.008093158
TUN,2017,0
TUR,1990,0.12701535
TUR,1991,0.077727926
TUR,1995,0.389508616
TUR,1998,0.38398385
TUR,2000,0.024955725
TUR,2001,0.076837947
TUR,2002,0.13032541
TUR,2003,0.278162771
TUR,2004,0.125396321
TUR,2005,0.040754117
TUR,2006,0.106319813
TUR,2007,0.026962262
TUR,2009,0.085842076
TUR,2011,0.883060472
TUR,2012,0.01726945
TUR,2015,0.021344403
TUR,2019,0.022759482
TUR,2020,0.276934453
TUR,2021,0.096726167
TUR,2022,0.005858832
TUR,2023,59.24289906
TUR,2024,0.011592804
TUR,1992,1.62338703
TUR,1996,0
TUR,1999,28.459007
TUR,2010,0.087437246
TUR,2014,0
TUR,2017,0
TUR,1994,0.051448938
TUR,2008,0.002804234
TUR,1993,0.23561852
TUR,2013,0.009141231
TUR,2018,0.02898225
TKM,1993,0
TKM,2000,0.24074578
TCA,1990,0
TCA,2004,0
TCA,2008,14.571949
TCA,2017,0
TUV,2011,0
TUV,2021,0
TUV,1990,0
TUV,1993,0
TUV,2015,0
TUV,2020,0
OWID_USS,1989,0.135074337
OWID_USS,1990,0.023111039
OWID_USS,1991,0.12590263
UGA,1998,0
UGA,1999,0.081617765
UGA,2000,0.1956645
UGA,2001,0.246332005
UGA,2002,0.37580594
UGA,2005,0
UGA,2006,0.010426358
UGA,2008,0.16060378
UGA,2009,0
UGA,2011,0.150169366
UGA,2022,5.37782456
UGA,1997,0.54852283
UGA,2003,0.0948596
UGA,2004,0
UGA,2007,0.11137434
UGA,2012,0.052519023
UGA,2013,0.036854792
UGA,2016,0.049034402
UGA,2017,0.042365387
UGA,2019,0.50059284
UGA,2020,0.078820648
UGA,2021,0.010904226
UGA,2023,0.04734231
UGA,1990,0
UGA,1994,0.034782562
UGA,2010,1.1996887
UGA,2018,0.12284598
UKR,2012,0.4294565
UKR,1993,0.01738176
UKR,1995,0
UKR,1996,0
UKR,1997,0.021925736
UKR,1998,0.03618391
UKR,2001,0.018589457
UKR,2003,0
UKR,2005,0
UKR,2006,1.723451431
UKR,2008,0.08249582
UKR,2010,0.013133981
UKR,2013,0.004414319
UKR,2016,0.089218865
UKR,2020,0.043270655
UKR,2023,0.03265783
UKR,1992,0
UKR,2000,0.020458369
UKR,2007,0
UKR,2018,0
UKR,2021,0.002297191
UKR,2009,0.06977168
UKR,2017,0.08285327
ARE,2017,0
ARE,2024,0
GBR,2022,5.147466712
GBR,1993,0.006938727
GBR,1994,0.012113682
GBR,1997,0.025750989
GBR,1998,0.068448237
GBR,1999,0.01876006
GBR,2000,0.027187746
GBR,2001,0
GBR,2002,0.025271379
GBR,2004,0
GBR,2007,0.044073948
GBR,2008,0.012957112
GBR,2009,0.012852772
GBR,2012,0.01253747
GBR,2013,1.199023999
GBR,2014,0.010806888
GBR,2015,0.004599508
GBR,2017,0
GBR,2019,0.250079894
GBR,2020,3.814524427
GBR,1990,0.1450784
GBR,1989,0.022776611
GBR,1991,0.083682805
GBR,1995,0.015535894
GBR,1996,0.008609026
GBR,2005,0.018216825
GBR,2010,0
GBR,2018,0
GBR,2021,0.001486303
GBR,2023,0
GBR,2003,0.5046119
USA,1991,0.049689899
USA,1999,0.173722069
USA,2000,0.057365732
USA,2001,0.053595732
USA,2002,0.07976411
USA,2007,0.109994141
USA,2008,0.099118435
USA,2009,0.04699979
USA,2011,0.259018977
USA,2012,0.100425918
USA,2014,0.063657883
USA,2015,0.098272443
USA,2017,0.09672786
USA,2018,0.093033049
USA,2020,0.075310613
USA,2021,0.232939316
USA,2022,0.145437409
USA,2023,0.16353106
USA,1990,0.085051926
USA,1992,0.041148179
USA,1993,0.170801618
USA,1994,0.104852343
USA,1995,0.327862002
USA,1996,0.129747323
USA,1997,0.096550818
USA,1998,0.132688018
USA,2003,0.079351495
USA,2004,0.074503005
USA,2005,0.6626406
USA,2006,0.114761122
USA,2010,0.0430615
USA,2013,0.066379609
USA,2016,0.084349446
USA,2019,0.045465464
USA,1989,0.105734098
USA,2024,0.027500302
VIR,1989,0
VIR,1995,6.7653766
VIR,1998,0
VIR,1999,2.7818475
VIR,2004,0
VIR,2017,6.8721776
URY,1999,0.030497428
URY,2000,0.21262203
URY,2018,0
URY,2019,0
URY,2020,0
URY,2021,0
URY,2022,0
URY,2023,0.05842647
URY,1991,0
URY,1992,0
URY,1998,0.030649688
URY,2001,0
URY,2002,0.060487907
URY,2003,0
URY,2007,0.060084473
URY,2009,0.029902866
URY,2015,0.05877478
URY,2016,0.23434515
URY,2017,0
URY,2024,0
URY,1993,0
URY,1997,0.030816015
URY,2005,0.21099171
URY,2004,0
URY,2010,0.1193085
UZB,2000,0
UZB,2001,0
UZB,2005,0
UZB,2020,0.011930803
UZB,2022,0.014439329
UZB,1992,0.046321708
UZB,2011,0.04473895
UZB,1999,0.097550220000000007
UZB,2021,0.023473179
VUT,2002,0
VUT,2009,0
VUT,1990,0
VUT,1994,0
VUT,1997,0
VUT,1999,23.472925
VUT,1992,1.2610897
VUT,1993,2.4605694
VUT,1998,0
VUT,2001,1.0150069
VUT,2004,0.9414822
VUT,2011,0
VUT,2014,4.4453993
VUT,2015,3.9790196
VUT,2017,0
VUT,2020,0.96248245
VUT,2023,0
VUT,2005,0
VUT,2006,0
VUT,2008,0
VUT,2018,0
VUT,2021,0
VEN,2009,0
VEN,2010,0.170642368
VEN,1994,0.203319371
VEN,1996,0
VEN,1997,0.360281202
VEN,1999,125.19316
VEN,2000,0.061405618
VEN,2002,0.015790975
VEN,2003,0.00387867
VEN,2004,0.152514984
VEN,2005,0.36372104
VEN,2006,0
VEN,2008,0.028639102
VEN,2011,0.058426958
VEN,2012,0
VEN,2015,0
VEN,2016,0
VEN,2018,0.006705637
VEN,2019,0.020709876
VEN,2020,0.010529841
VEN,2021,0.16312137
VEN,2022,0.50173667
VEN,2023,0.041611042
VEN,1989,0
VEN,1993,0.47231975
VNM,1997,4.8541517
VNM,1998,0.53547055
VNM,1999,1.022736911
VNM,2002,0.18228646
VNM,2005,0.37045014
VNM,2015,0.056404395
VNM,2016,0.17395688
VNM,2017,0.30202149
VNM,2019,0.061601615
VNM,2020,0.320749336
VNM,1990,0.274985525
VNM,1991,0.71973154
VNM,1992,0.411241055
VNM,1993,0.379339176
VNM,1994,0.49792357
VNM,1995,0.364700695
VNM,1996,1.34896298
VNM,2000,0.749356228
VNM,2001,0.49111872
VNM,2003,0.15710184
VNM,2004,0.229616288
VNM,2006,0.68968144
VNM,2007,0.38460508
VNM,2008,0.47548266
VNM,2009,0.416267175
VNM,2010,0.25282854
VNM,2011,0.156198524
VNM,2012,0.080625899
VNM,2013,0.23818034
VNM,2018,0.14117995
VNM,2021,0.035909213
VNM,2022,0.061107974
VNM,2023,0.030346269
VNM,1989,1.4648745
VNM,2014,0.04165045
WLF,1993,35.90922
WLF,2012,0
OWID_WRL,1989,0.206539271
OWID_WRL,1990,0.95864021
OWID_WRL,1991,2.9408023
OWID_WRL,1992,0.223570018
OWID_WRL,1993,0.379565268
OWID_WRL,1994,0.231154018
OWID_WRL,1995,0.394830803
OWID_WRL,1996,0.253229745
OWID_WRL,1997,0.317143145
OWID_WRL,1998,0.841245548
OWID_WRL,1999,1.157939942
OWID_WRL,2000,0.158190932
OWID_WRL,2001,0.498158562
OWID_WRL,2002,0.192588959
OWID_WRL,2003,1.719060687
OWID_WRL,2004,3.739890355
OWID_WRL,2005,1.360362892
OWID_WRL,2006,0.359336017
OWID_WRL,2007,0.250358752
OWID_WRL,2008,3.455415738
OWID_WRL,2009,0.156748628
OWID_WRL,2010,4.405274495
OWID_WRL,2011,0.584225473
OWID_WRL,2012,0.134158131
OWID_WRL,2013,0.301313261
OWID_WRL,2014,0.10866583
OWID_WRL,2015,0.308068407
OWID_WRL,2016,0.111732601
OWID_WRL,2017,0.128437214
OWID_WRL,2018,0.151813103
OWID_WRL,2019,0.153548944
OWID_WRL,2020,0.199363529
OWID_WRL,2021,0.133071276
OWID_WRL,2022,0.954219429
OWID_WRL,2023,1.075371687
OWID_WRL,2024,0.018721896
YEM,1991,0.07196389
YEM,1993,0.20683151
YEM,1996,2.076521
YEM,1998,0.39754346
YEM,1999,0
YEM,2001,0.32909419
YEM,2002,0.26957384
YEM,2003,0.07429862
YEM,2005,0.40805459
YEM,2006,0.13657282
YEM,2007,0.437249466
YEM,2008,0.3857858
YEM,2010,0.08891065
YEM,2013,0.14823595
YEM,2016,0.13663998
YEM,2017,0.16647585
YEM,2019,0.08241751
YEM,2020,0.62569606
YEM,2021,0.13947152
YEM,2022,0.26708916
YEM,2023,0.740206958
YEM,2015,0.09117512
YEM,2018,0.15913992
YEM,2009,0.045776885
OWID_YAR,1989,0.41196877
OWID_YPR,1989,0.9738995
OWID_YGS,1990,0
ZMB,1991,0
ZMB,1992,0
ZMB,1995,0
ZMB,2005,0
ZMB,2019,0.02176222
ZMB,2020,0.015849773
ZMB,2021,0
ZMB,2022,0.014986759
ZMB,2024,0
ZMB,1989,0
ZMB,1998,0
ZMB,2000,0
ZMB,2001,0.049058247
ZMB,2003,0.036907278
ZMB,2004,0.017876226
ZMB,2007,0.03225266
ZMB,2008,0.108924255
ZMB,2009,0.23276605
ZMB,2010,0.06525477
ZMB,2011,0
ZMB,2013,0
ZMB,2014,0
ZMB,2023,0
ZWE,1991,0
ZWE,1992,0
ZWE,1993,0
ZWE,1994,0
ZWE,1995,0
ZWE,1998,0.31173244
ZWE,2001,0.10914298
ZWE,2002,0
ZWE,2003,0.082810012
ZWE,2007,0.18473056
ZWE,2008,0.031871613
ZWE,2009,0
ZWE,2010,0
ZWE,2011,0
ZWE,2012,0
ZWE,2013,0.92214036
ZWE,2014,0.05773773
ZWE,2015,0.113034763
ZWE,2016,0.21449272
ZWE,2017,1.7015679
ZWE,2018,0
ZWE,2019,4.259308
ZWE,2020,0
ZWE,2021,0.018757591
ZWE,2022,0
ZWE,2000,0.59148204
ZWE,2023,0.012000907
