iso3,year,pop_growth
VCT,2014,-0.501955691
VCT,2015,-0.403010939
VCT,2016,-0.488598021
VCT,2017,-0.391467651
VCT,2018,-0.254233405
VCT,2019,-0.339668746
VCT,2020,-0.278684637
VEN,1990,2.435873888
VEN,1991,2.379667849
VEN,1992,2.317648469
VEN,1993,2.252830665
VEN,1994,2.189766956
VEN,1995,2.132529068
VEN,1996,2.080783594
VEN,1997,2.041089746
VEN,1998,2.003694774
VEN,1999,1.951329662
VEN,2000,1.904270627
VEN,2001,1.835350553
VEN,2002,1.795371222
VEN,2003,1.765155962
VEN,2004,1.710893225
VEN,2005,1.670714926
VEN,2006,1.611673425
VEN,2007,1.548769207
VEN,2008,1.474039982
VEN,2009,1.400829583
VEN,2010,1.357349815
VEN,2011,1.318577187
VEN,2012,1.278107969
VEN,2013,1.239620074
VEN,2014,1.183520166
VEN,2015,1.108184995
VEN,2016,0.691185784
VEN,2017,-0.580806784
VEN,2018,-2.443543225
VEN,2019,-2.904995745
VEN,2020,-1.674985598
VGB,1990,3.426152487
VGB,1991,2.98378965
VGB,1992,2.370681557
VGB,1993,2.274257211
VGB,1994,2.345460786
VGB,1995,2.399267655
VGB,1996,2.492166752
VGB,1997,2.566129203
VGB,1998,2.59106611
VGB,1999,2.622677155
VGB,2000,2.610377494
VGB,2001,2.713544477
VGB,2002,3.008928866
VGB,2003,3.208040297
VGB,2004,3.280156256
VGB,2005,3.384725422
VGB,2006,3.454965133
VGB,2007,3.506438312
VGB,2008,3.602307402
VGB,2009,3.495530734
VGB,2010,1.87551285
VGB,2011,1.462614783
VGB,2012,1.628186297
VGB,2013,0.826943288
VGB,2014,1.089758824
VGB,2015,1.354221289
VGB,2016,1.262177318
VGB,2017,1.073606861
VGB,2018,0.910677707
VGB,2019,0.902459156
VGB,2020,0.975300319
VIR,1990,2.850869155
VIR,1991,0.808549694
VIR,1992,0.859785174
VIR,1993,0.815869616
VIR,1994,0.691927808
VIR,1995,0.464823089
VIR,1996,0.256584969
VIR,1997,0.242086123
VIR,1998,0.165979733
VIR,1999,0.057107068
VIR,2000,0.039587371
VIR,2001,-0.085638913
VIR,2002,-0.036856509
VIR,2003,-0.003686398
VIR,2004,-0.035949505
VIR,2005,-0.011986041
VIR,2006,-0.077482916
VIR,2007,-0.0295331
VIR,2008,0.05536741
VIR,2009,0.006457535
VIR,2010,-0.043365735
VIR,2011,-0.06185177
VIR,2012,-0.094235911
VIR,2013,-0.135966982
VIR,2014,-0.14727475
VIR,2015,-0.157703865
VIR,2016,-0.182132487
VIR,2017,-0.218811337
VIR,2018,-0.261338012
VIR,2019,-0.310759833
VIR,2020,-0.355937434
VNM,1990,2.185104629
VNM,1991,2.138311205
VNM,1992,2.070218246
VNM,1993,1.968859404
VNM,1994,1.844018181
VNM,1995,1.720295816
VNM,1996,1.596931882
VNM,1997,1.473030342
VNM,1998,1.396774145
VNM,1999,1.282175762
VNM,2000,1.116867374
VNM,2001,1.028394101
VNM,2002,1.027717588
VNM,2003,1.028292553
VNM,2004,1.020116345
VNM,2005,1.004361804
VNM,2006,0.969169266
VNM,2007,0.960767812
VNM,2008,0.980254858
VNM,2009,1.029392116
VNM,2010,1.067429767
VNM,2011,1.067493423
VNM,2012,1.072013222
VNM,2013,1.076379532
VNM,2014,1.066398765
VNM,2015,1.042270946
VNM,2016,1.009226633
VNM,2017,0.968719959
VNM,2018,0.932840032
VNM,2019,0.904491215
VNM,2020,0.906299235
VUT,1990,2.483495249
VUT,1991,2.484746237
VUT,1992,2.489474303
VUT,1993,2.4733063
VUT,1994,2.43822621
VUT,1995,2.403636769
VUT,1996,2.375837875
VUT,1997,2.351452433
VUT,1998,2.330203593
VUT,1999,2.344920139
VUT,2000,2.446460148
VUT,2001,2.549558824
VUT,2002,2.551001522
VUT,2003,2.50780761
VUT,2004,2.461046816
VUT,2005,2.423070083
VUT,2006,2.402085736
VUT,2007,2.403122283
VUT,2008,2.425832293
VUT,2009,2.422628358
VUT,2010,2.376323319
VUT,2011,2.351808554
VUT,2012,2.366967427
VUT,2013,2.388914922
VUT,2014,2.396916016
VUT,2015,2.383501228
VUT,2016,2.423035477
VUT,2017,2.448780237
VUT,2018,2.403028127
VUT,2019,2.362076374
VUT,2020,2.363729591
WLD,1990,1.745480919
WLD,1991,1.683998962
WLD,1992,1.628024188
WLD,1993,1.580555962
WLD,1994,1.537318431
WLD,1995,1.501055577
WLD,1996,1.48154817
WLD,1997,1.453619128
WLD,1998,1.419161142
WLD,1999,1.380709642
WLD,2000,1.353079807
WLD,2001,1.335228753
WLD,2002,1.313701019
WLD,2003,1.28891259
WLD,2004,1.274586958
WLD,2005,1.263374881
WLD,2006,1.257104707
WLD,2007,1.242186128
WLD,2008,1.248039482
WLD,2009,1.23778378
WLD,2010,1.224090586
WLD,2011,1.206532343
WLD,2012,1.239613318
WLD,2013,1.232631399
WLD,2014,1.215113353
WLD,2015,1.18823194
WLD,2016,1.171018076
WLD,2017,1.150105544
WLD,2018,1.109495671
WLD,2019,1.064417869
WLD,2020,1.014462648
WSM,1990,0.178533219
WSM,1991,0.305740739
WSM,1992,0.648746736
WSM,1993,0.916289339
WSM,1994,1.013162245
WSM,1995,1.031591665
WSM,1996,1.030113058
WSM,1997,1.030252092
WSM,1998,1.026398705
WSM,1999,1.007190061
WSM,2000,0.98138787
WSM,2001,0.823735911
WSM,2002,0.591145316
WSM,2003,0.4330747
WSM,2004,0.337139113
WSM,2005,0.293603326
WSM,2006,0.398407955
WSM,2007,0.578640418
WSM,2008,0.684867888
WSM,2009,0.721630924
WSM,2010,0.771440059
WSM,2011,0.858778291
WSM,2012,0.898922334
WSM,2013,0.911922273
WSM,2014,0.905168293
WSM,2015,0.895083543
WSM,2016,0.964528456
WSM,2017,1.009752658
WSM,2018,0.992505709
WSM,2019,1.045535442
WSM,2020,1.416968
XKX,1990,1.743831348
XKX,1991,1.865256923
XKX,1992,1.833651474
XKX,1993,1.700008362
XKX,1994,1.624019985
XKX,1995,1.574766761
XKX,1996,1.4975989730000001
XKX,1997,1.422813714
XKX,1998,-5.326779428
XKX,1999,-10.15737938
XKX,2000,-3.518432679
XKX,2001,0.926432473
XKX,2002,0.354213856
XKX,2003,-0.399380816
XKX,2004,-0.391430652
XKX,2005,-0.393133234
XKX,2006,-0.405797451
XKX,2007,-0.409991971
XKX,2008,-0.379235299
XKX,2009,-0.327924143
XKX,2010,-0.273145596
XKX,2011,0.377238016
XKX,2012,0.430785118
XKX,2013,0.607467947
XKX,2014,-0.294473631
XKX,2015,-1.364932338
XKX,2016,-0.596734074
XKX,2017,0.753584843
XKX,2018,0.339010962
XKX,2019,-0.457730006
XKX,2020,0.070131109
YEM,1990,3.831380712
YEM,1991,3.81939669
YEM,1992,3.798036283
YEM,1993,3.768234756
YEM,1994,3.70115239
YEM,1995,3.476210113
YEM,1996,3.123869344
YEM,1997,2.932066028
YEM,1998,2.877490207
YEM,1999,2.835469557
YEM,2000,2.79878091
YEM,2001,2.725758397
YEM,2002,2.665834259
YEM,2003,2.650861685
YEM,2004,2.661827023
YEM,2005,2.79308557
YEM,2006,2.98322981
YEM,2007,3.027681419
YEM,2008,2.991120942
YEM,2009,2.958855267
YEM,2010,2.929490705
YEM,2011,2.914067083
YEM,2012,2.893027486
YEM,2013,2.859237315
YEM,2014,2.811072429
YEM,2015,2.712954898
YEM,2016,2.621537323
YEM,2017,2.564320678
YEM,2018,2.486359789
YEM,2019,2.426207929
YEM,2020,2.310447397
ZAF,1990,3.078393695
ZAF,1991,2.558396293
ZAF,1992,2.055904955
ZAF,1993,1.814546217
ZAF,1994,1.731043067
ZAF,1995,1.646039541
ZAF,1996,1.524082802
ZAF,1997,1.38627726
ZAF,1998,1.244552681
ZAF,1999,1.111554545
ZAF,2000,0.962864026
ZAF,2001,0.885660412
ZAF,2002,0.910100943
ZAF,2003,0.924209373
ZAF,2004,0.935290169
ZAF,2005,0.945094241
ZAF,2006,0.963593458
ZAF,2007,1.013877213
ZAF,2008,1.133081339
ZAF,2009,1.18929507
ZAF,2010,1.193036004
ZAF,2011,1.263405618
ZAF,2012,1.329158525
ZAF,2013,1.361621107
ZAF,2014,1.576294221
ZAF,2015,2.074016859
ZAF,2016,0.972003982
ZAF,2017,0.387278488
ZAF,2018,1.22553004
ZAF,2019,1.295073863
ZAF,2020,1.223179295
ZMB,1990,2.571365355
ZMB,1991,2.493437561
ZMB,1992,2.43037213
ZMB,1993,2.405462512
ZMB,1994,2.428275602
ZMB,1995,2.446965611
ZMB,1996,2.478030722
ZMB,1997,2.563320354
ZMB,1998,2.586109246
ZMB,1999,2.620054568
ZMB,2000,2.766605591
ZMB,2001,2.99605641
ZMB,2002,3.056528347
ZMB,2003,3.089113579
ZMB,2004,3.178936469
ZMB,2005,3.312670421
ZMB,2006,3.45623668
ZMB,2007,3.532921445
ZMB,2008,3.571096577
ZMB,2009,3.554843435
ZMB,2010,3.497191322
ZMB,2011,3.377109638
ZMB,2012,3.301480192
ZMB,2013,3.271298942
ZMB,2014,3.247118003
ZMB,2015,3.191896262
ZMB,2016,3.147407493
ZMB,2017,3.113595493
ZMB,2018,3.061887802
ZMB,2019,3.007618107
ZMB,2020,2.933818135
ZWE,1990,2.680960131
ZWE,1991,2.576033141
ZWE,1992,2.509119078
ZWE,1993,1.431392244
ZWE,1994,0.588137237
ZWE,1995,1.239655854
ZWE,1996,1.66094599
ZWE,1997,1.634688796
ZWE,1998,1.623403532
ZWE,1999,1.445039673
ZWE,2000,1.003968752
ZWE,2001,0.64266296999999994
ZWE,2002,0.616566778
ZWE,2003,0.757960497
ZWE,2004,0.701855596
ZWE,2005,0.523850609
ZWE,2006,0.86122262
ZWE,2007,0.96911875
ZWE,2008,0.798207024
ZWE,2009,1.026265007
ZWE,2010,1.253649854
ZWE,2011,1.438339133
ZWE,2012,1.822308562
ZWE,2013,2.163267473
ZWE,2014,2.191391056
ZWE,2015,2.136294238
ZWE,2016,2.081805725
ZWE,2017,2.043619899
ZWE,2018,2.020537288
ZWE,2019,1.989252748
ZWE,2020,2.03111171
