iso3,year,internet_usage
LBR,2000,0.017702706
LBR,2001,0.033812227
LBR,2002,0.032713307
LBR,2003,0.031868935
LBR,2004,0.031011185
LBR,2005,0.031011185
LBR,2006,0.031011185
LBR,2007,0.551376581
LBR,2008,0.53
LBR,2009,2
LBR,2010,2.3
LBR,2011,2.5
LBR,2012,2.6
LBR,2013,3.2
LBR,2014,5.41
LBR,2015,10
LBR,2016,15.7
LBR,2017,16.3
LBR,2018,18.9
LBR,2019,23.48259047
LBR,2020,27.95308059
LBR,2021,33.63315905
LBR,2022,33.63315905
LBR,2023,33.63315905
LBY,1989,0
LBY,1990,0
LBY,1991,0
LBY,1992,0
LBY,1993,0
LBY,1994,0
LBY,1995,0
LBY,1996,0
LBY,1997,0
LBY,1998,0
LBY,1999,0.133617289
LBY,2000,0.187042622
LBY,2001,0.366533175
LBY,2002,2.244418222
LBY,2003,2.814517987
LBY,2004,3.532838162
LBY,2005,3.917787977
LBY,2006,4.301051789
LBY,2007,4.721999379
LBY,2008,9
LBY,2009,10.8
LBY,2010,14
LBY,2011,14
LBY,2012,15.2
LBY,2013,16.5
LBY,2014,17.76
LBY,2015,17.76
LBY,2016,17.76
LBY,2017,17.76
LBY,2018,17.76
LBY,2019,17.76
LBY,2020,17.76
LBY,2021,17.76
LBY,2022,17.76
LBY,2023,17.76
LCA,1989,0
LCA,1990,0
LCA,1991,0
LCA,1992,0
LCA,1993,0
LCA,1994,0
LCA,1995,0.305656686
LCA,1996,0.670465974
LCA,1997,0.992168483
LCA,1998,1.304988973
LCA,1999,1.932105802
LCA,2000,5.090483341
LCA,2001,8.181863954
LCA,2002,14.64183577
LCA,2003,20.98247346
LCA,2004,21.39521236
LCA,2005,21.56758295
LCA,2006,24.5
LCA,2007,27.9
LCA,2008,30
LCA,2009,31
LCA,2010,32.5
LCA,2011,34
LCA,2012,45.865
LCA,2013,49.4
LCA,2014,53.2
LCA,2015,57.3
LCA,2016,61.7
LCA,2017,66.4
LCA,2018,71.5
LCA,2019,76.98385013
LCA,2020,77.53773417
LCA,2021,78.09560329
LCA,2022,78.09560329
LCA,2023,78.09560329
LCN,1989,0
LCN,1990,0
LCN,1991,0.002211216
LCN,1992,0.009616999
LCN,1993,0.021121829
LCN,1994,0.043305332
LCN,1995,0.105574955
LCN,1996,0.310107972
LCN,1997,0.609109288
LCN,1998,1.22927429
LCN,1999,2.048838901
LCN,2000,3.875608307
LCN,2001,5.617785127
LCN,2002,8.846590503
LCN,2003,11.2630147
LCN,2004,14.39861243
LCN,2005,16.61469176
LCN,2006,20.7562854
LCN,2007,23.73295721
LCN,2008,26.541865
LCN,2009,31.07080248
LCN,2010,34.73540935
LCN,2011,39.37074115
LCN,2012,43.19984676
LCN,2013,46.26254604
LCN,2014,48.81033231
LCN,2015,54.40198983
LCN,2016,57.54435779
LCN,2017,60.26243338
LCN,2018,63.60415228
LCN,2019,68.75080952
LCN,2020,73.91301584
LCN,2021,76.15822297
LCN,2022,76.15822297
LCN,2023,76.15822297
LDC,1989,0
LDC,1990,0
LDC,1991,0
LDC,1992,0
LDC,1993,0
LDC,1994,1.03372e-4
LDC,1995,3.432e-4
LDC,1996,3.432e-4
LDC,1997,0.008657157
LDC,1998,0.021423483
LDC,1999,0.058291067
LDC,2000,0.099637597
LDC,2001,0.144078953
LDC,2002,0.233232771
LDC,2003,0.351550925
LDC,2004,0.534417262
LDC,2005,0.74992679
LDC,2006,1.066035934
LDC,2007,1.787031738
LDC,2008,1.890928819
LDC,2009,2.39293667
LDC,2010,3.099213619
LDC,2011,3.765644935
LDC,2012,4.658948212
LDC,2013,5.799148689
LDC,2014,8.62344052
LDC,2015,10.70999364
LDC,2016,13.68636406
LDC,2017,15.98720164
LDC,2018,18.45929407
LDC,2019,21.34061721
LDC,2020,25.42286941
LDC,2021,29.75478502
LDC,2022,29.75478502
LDC,2023,29.75478502
LIC,1989,0
LIC,1990,0
LIC,1991,0
LIC,1992,0
LIC,1993,0
LIC,1994,0
LIC,1995,2.186e-4
LIC,1996,0.001820995
LIC,1997,0.010174497
LIC,1998,0.023908531
LIC,1999,0.052656655
LIC,2000,0.078776213
LIC,2001,0.120970595
LIC,2002,0.289827769
LIC,2003,0.419329518
LIC,2004,0.57984396
LIC,2005,0.863083514
LIC,2006,1.134376744
LIC,2007,2.142742552
LIC,2008,2.11975597
LIC,2009,2.778005154
LIC,2010,3.429677353
LIC,2011,3.907095911
LIC,2012,4.747373573
LIC,2013,5.50409122
LIC,2014,7.120899712
LIC,2015,9.070028269
LIC,2016,10.85778561
LIC,2017,12.53713398
LIC,2018,14.15525956
LIC,2019,16.05666574
LIC,2020,18.75345189
LIC,2021,19.98569521
LIC,2022,19.98569521
LIC,2023,19.98569521
LIE,1989,0
LIE,1990,0
LIE,1991,0
LIE,1992,0
LIE,1993,0
LIE,1994,0
LIE,1995,0
LIE,1996,0
LIE,1997,0
LIE,1998,0
LIE,1999,0
LIE,2000,36.51522989
LIE,2001,45.11685265
LIE,2002,59.47071067
LIE,2003,58.80969184
LIE,2004,64.00744814
LIE,2005,63.37135615
LIE,2006,64.21416136
LIE,2007,65.08021844
LIE,2008,70
LIE,2009,75
LIE,2010,80
LIE,2011,85
LIE,2012,89.4077
LIE,2013,93.8
LIE,2014,95.21
LIE,2015,96.6411951
LIE,2016,98.093903890000007
LIE,2017,99.54661245
LIE,2018,99.54661245
LIE,2019,93.14608695
LIE,2020,94.34995199
LIE,2021,95.56937637
LIE,2022,95.56937637
LIE,2023,95.56937637
LKA,1989,0
LKA,1990,0
LKA,1991,0
LKA,1992,0
LKA,1993,0
LKA,1994,0.002765448
LKA,1995,0.005484436
LKA,1996,0.054464499
LKA,1997,0.162464548
LKA,1998,0.296351104
LKA,1999,0.348414425
LKA,2000,0.647410011
LKA,2001,0.793821864
LKA,2002,1.050422706
LKA,2003,1.458580228
LKA,2004,1.44615998
LKA,2005,1.792046794
LKA,2006,2.537566129
LKA,2007,3.88
LKA,2008,3.88
LKA,2009,3.88
LKA,2010,3.88
LKA,2011,3.88
LKA,2012,3.88
LKA,2013,3.88
LKA,2014,10.5
LKA,2015,15.26
LKA,2016,22.19
LKA,2017,32.25
LKA,2018,46.9
LKA,2019,50.68732735
LKA,2020,36.18473435
LKA,2021,44.45308724
LKA,2022,44.45308724
LKA,2023,44.45308724
LMC,1989,0
LMC,1990,0
LMC,1991,0
LMC,1992,5.64197184730835e-5
LMC,1993,1.43149e-4
LMC,1994,0.001102506
LMC,1995,0.016294922
LMC,1996,0.034945057
LMC,1997,0.06033784
LMC,1998,0.14827865
LMC,1999,0.266741724
LMC,2000,0.52596592
LMC,2001,0.755973477
LMC,2002,1.523075524
LMC,2003,2.043204492
LMC,2004,2.93174544
LMC,2005,3.643867873
LMC,2006,4.442278622
LMC,2007,5.563379842
LMC,2008,6.422664896
LMC,2009,7.512408926
LMC,2010,10.1511107
LMC,2011,12.27936945
LMC,2012,13.6063938
LMC,2013,15.21478392
LMC,2014,17.36335787
LMC,2015,19.41911964
LMC,2016,22.26419708
LMC,2017,24.85321214
LMC,2018,27.84545376
LMC,2019,34.53632464
LMC,2020,43.82791153
LMC,2021,47.41068686
LMC,2022,47.41068686
LMC,2023,47.41068686
LMY,1989,0
LMY,1990,0
LMY,1991,3.68824e-4
LMY,1992,0.001272192
LMY,1993,0.003477297
LMY,1994,0.008881127
LMY,1995,0.028400115
LMY,1996,0.069437579
LMY,1997,0.141811347
LMY,1998,0.326239308
LMY,1999,0.683534553
LMY,2000,1.39477391
LMY,2001,1.982765875
LMY,2002,3.385797364
LMY,2003,4.357729691
LMY,2004,5.530557003
LMY,2005,6.532046823
LMY,2006,8.037289564
LMY,2007,10.46510485
LMY,2008,13.04141154
LMY,2009,15.68699196
LMY,2010,19.12959541
LMY,2011,21.86788522
LMY,2012,24.21826322
LMY,2013,26.34115633
LMY,2014,28.74314407
LMY,2015,31.46208632
LMY,2016,34.25428057
LMY,2017,36.79143265
LMY,2018,40.78419669
LMY,2019,46.21217095
LMY,2020,53.11000769
LMY,2021,57.08441402
LMY,2022,57.08441402
LMY,2023,57.08441402
LSO,1989,0
LSO,1990,0
LSO,1991,0
LSO,1992,0
LSO,1993,0
LSO,1994,0
LSO,1995,0
LSO,1996,0.00284594
LSO,1997,0.005584433
LSO,1998,0.010956533
LSO,1999,0.05380446
LSO,2000,0.21180607
LSO,2001,0.261150063
LSO,2002,1.083943137
LSO,2003,1.53249659
LSO,2004,2.175524339
LSO,2005,2.580245484
LSO,2006,2.979708187
LSO,2007,3.44543126
LSO,2008,3.58
LSO,2009,3.72
LSO,2010,3.86
LSO,2011,7
LSO,2012,10
LSO,2013,15
LSO,2014,22
LSO,2015,25
LSO,2016,32.45385695
LSO,2017,39
LSO,2018,40.8
LSO,2019,42.30173357
LSO,2020,42.85616632
LSO,2021,47.98299869
LSO,2022,47.98299869
LSO,2023,47.98299869
LTE,1989,0
LTE,1990,0
LTE,1991,5.49434e-4
LTE,1992,0.003035671
LTE,1993,0.008757765
LTE,1994,0.025796252
LTE,1995,0.056697746
LTE,1996,0.141945646
LTE,1997,0.272403105
LTE,1998,0.634710524
LTE,1999,1.27260587
LTE,2000,2.477377756
LTE,2001,3.567355933
LTE,2002,5.93000074
LTE,2003,8.049106528
LTE,2004,10.40413249
LTE,2005,12.31051042
LTE,2006,15.16565627
LTE,2007,20.00172746
LTE,2008,25.74729591
LTE,2009,31.71899726
LTE,2010,36.66454674
LTE,2011,40.8691856
LTE,2012,45.08610097
LTE,2013,48.02974696
LTE,2014,50.74795192
LTE,2015,53.37281729
LTE,2016,56.78379509
LTE,2017,59.17635109
LTE,2018,63.98281509
LTE,2019,68.3551299
LTE,2020,73.6584123
LTE,2021,76.68780241
LTE,2022,77.70906566
LTE,2023,77.70906566
LTU,1989,0
LTU,1990,0
LTU,1991,0
LTU,1992,0
LTU,1993,0
LTU,1994,0
LTU,1995,0
LTU,1996,0.277421291
LTU,1997,0.978422157
LTU,1998,1.972063745
LTU,1999,2.9230547
LTU,2000,6.427067495
LTU,2001,7.179356994
LTU,2002,17.69
LTU,2003,25.91
LTU,2004,31.23
LTU,2005,36.22
LTU,2006,43.9
LTU,2007,49.9
LTU,2008,55.22
LTU,2009,59.76
LTU,2010,62.12
LTU,2011,63.6399774
LTU,2012,67.22998933
LTU,2013,68.4529
LTU,2014,72.13
LTU,2015,71.37805901
LTU,2016,74.37664556
LTU,2017,77.61525651
LTU,2018,79.72258277
LTU,2019,81.58186838
LTU,2020,83.05554724
LTU,2021,86.93054425
LTU,2022,87.72420219
LTU,2023,87.72420219
LUX,1989,0
LUX,1990,0
LUX,1991,0
LUX,1992,0.153198791
LUX,1993,0.302155121
LUX,1994,0.496486119
LUX,1995,1.590941911
LUX,1996,5.551653306
LUX,1997,7.142704085
LUX,1998,11.74555372
LUX,1999,17.3879578
LUX,2000,22.88732797
LUX,2001,36.16342251
LUX,2002,39.84
LUX,2003,54.55
LUX,2004,65.88
LUX,2005,70
LUX,2006,72.51
LUX,2007,78.92
LUX,2008,82.23
LUX,2009,87.31
LUX,2010,90.62
LUX,2011,90.02985856
LUX,2012,91.94992374
LUX,2013,93.7765
LUX,2014,94.67
LUX,2015,96.37671417
LUX,2016,98.13669867
LUX,2017,97.36296032
LUX,2018,97.06129871
LUX,2019,97.12063569
LUX,2020,98.45962893
LUX,2021,98.66086333
LUX,2022,98.24203749
LUX,2023,98.24203749
LVA,1989,0
LVA,1990,0
LVA,1991,0
LVA,1992,0
LVA,1993,0
LVA,1994,0
LVA,1995,0
LVA,1996,0.812717072
LVA,1997,2.053454712
LVA,1998,3.315267886
LVA,1999,4.387409055
LVA,2000,6.319062083
LVA,2001,7.219345808
LVA,2002,21.94
LVA,2003,26.98
LVA,2004,38.58
LVA,2005,46
LVA,2006,53.63
LVA,2007,59.17
LVA,2008,63.41
LVA,2009,66.84
LVA,2010,68.42
LVA,2011,69.74995456
LVA,2012,73.11994377
LVA,2013,75.2344
LVA,2014,75.83
LVA,2015,79.20058292
LVA,2016,79.84209778
LVA,2017,80.114077
LVA,2018,83.57717486
LVA,2019,86.13545644
LVA,2020,88.89796078
LVA,2021,91.17964988
LVA,2022,91.03009059
LVA,2023,91.03009059
MAC,1989,0
MAC,1990,0
MAC,1991,0
MAC,1992,0
MAC,1993,0
MAC,1994,0.036993376
MAC,1995,0.280014086
MAC,1996,0.727273598
MAC,1997,2.364127672
MAC,1998,7.003324245
MAC,1999,9.212005085
MAC,2000,13.60858974
MAC,2001,22.52121677
MAC,2002,25.17188016
MAC,2003,25.74212398
MAC,2004,31.48409738
MAC,2005,34.86292717
MAC,2006,46.4
MAC,2007,47.327
MAC,2008,49.24
MAC,2009,54
MAC,2010,55.198
MAC,2011,60.20369672
MAC,2012,61.31
MAC,2013,65.8
MAC,2014,69.78
MAC,2015,77.60013186
MAC,2016,81.64298546
MAC,2017,83.17408907
MAC,2018,83.79408961
MAC,2019,86.46792571
MAC,2020,88.33262029
MAC,2021,88.46810492
MAC,2022,88.46810492
MAC,2023,88.46810492
MAR,1989,0
MAR,1990,0
MAR,1991,0
MAR,1992,0
MAR,1993,0
MAR,1994,0
MAR,1995,0.003710492
MAR,1996,0.005675444
MAR,1997,0.021635203
MAR,1998,0.142300767
MAR,1999,0.175595345
MAR,2000,0.693791245
MAR,2001,1.371438101
MAR,2002,2.373253192
MAR,2003,3.353366681
MAR,2004,11.60793477
MAR,2005,15.08444452
MAR,2006,19.77119157
MAR,2007,21.5
MAR,2008,33.1
MAR,2009,41.3
MAR,2010,52
MAR,2011,46.1074826
MAR,2012,55.41605319
MAR,2013,56
MAR,2014,56.8
MAR,2015,57.07999935
MAR,2016,58.27123642
MAR,2017,61.76221201
MAR,2018,64.80386519
MAR,2019,84.12036305
MAR,2020,84.12036305
MAR,2021,88.13031937
MAR,2022,88.13031937
MAR,2023,88.13031937
MCO,1989,0
MCO,1990,0
MCO,1991,0
MCO,1992,0
MCO,1993,0
MCO,1994,0
MCO,1995,0
MCO,1996,0
MCO,1997,0
MCO,1998,0
MCO,1999,0
MCO,2000,42.18486345
MCO,2001,46.64614236
MCO,2002,48.04711717
MCO,2003,49.49116892
MCO,2004,52.49019668
MCO,2005,55.46482606
MCO,2006,61.47603971
MCO,2007,64.3776824
MCO,2008,67.25
MCO,2009,70.1
MCO,2010,75
MCO,2011,80.3
MCO,2012,87
MCO,2013,90.7
MCO,2014,92.4
MCO,2015,93.36330202
MCO,2016,95.20817797
MCO,2017,97.05297684
MCO,2018,97.05297684
MCO,2019,83.33974409
MCO,2020,84.70640914
MCO,2021,86.09548575
MCO,2022,86.09548575
MCO,2023,86.09548575
MDA,1989,0
MDA,1990,0
MDA,1991,0
MDA,1992,0
MDA,1993,0
MDA,1994,8.25391e-4
MDA,1995,0.003457217
MDA,1996,0.004643901
MDA,1997,0.028128808
MDA,1998,0.260818206
MDA,1999,0.600695269
MDA,2000,1.282846417
MDA,2001,1.487812952
MDA,2002,3.787242799
MDA,2003,7.407544584
MDA,2004,10.62939084
MDA,2005,14.63027046
MDA,2006,19.62064771
MDA,2007,20.45
MDA,2008,23.39
MDA,2009,27.5
MDA,2010,29.68
MDA,2011,32.07
MDA,2012,34.65
MDA,2013,37.44
MDA,2014,40.5
MDA,2015,43.1
MDA,2016,46.7
MDA,2017,49.9
MDA,2018,50.3
MDA,2019,57.76048611
MDA,2020,59.15294877
MDA,2021,61.28776161
MDA,2022,61.28776161
MDA,2023,61.28776161
MDG,1989,0
MDG,1990,0
MDG,1991,0
MDG,1992,0
MDG,1993,0
MDG,1994,0
MDG,1995,0
MDG,1996,0.003695196
MDG,1997,0.014333647
MDG,1998,0.062561023
MDG,1999,0.168608781
MDG,2000,0.196394691
MDG,2001,0.222511586
MDG,2002,0.339720155
MDG,2003,0.423252419
MDG,2004,0.525353655
MDG,2005,0.567721802
MDG,2006,0.607552239
MDG,2007,0.65
MDG,2008,1.65
MDG,2009,1.63
MDG,2010,1.7
MDG,2011,1.9
MDG,2012,2.3
MDG,2013,3
MDG,2014,3.7
MDG,2015,4.17397219
MDG,2016,4.713662899
MDG,2017,6.4
MDG,2018,8.7
MDG,2019,11.83136182
MDG,2020,13.71677775
MDG,2021,19.73016812
MDG,2022,19.73016812
MDG,2023,19.73016812
MDV,1989,0
MDV,1990,0
MDV,1991,0
MDV,1992,0
MDV,1993,0
MDV,1994,0
MDV,1995,0
MDV,1996,0.22693009
MDV,1997,0.309444238
MDV,1998,0.569627464
MDV,1999,1.119908615
MDV,2000,2.203872939
MDV,2001,3.617290649
MDV,2002,5.347765169
MDV,2003,5.97659285
MDV,2004,6.588254875
MDV,2005,6.869605067
MDV,2006,11.03635278
MDV,2007,16.3
MDV,2008,23.2
MDV,2009,24.8
MDV,2010,26.53
MDV,2011,34
MDV,2012,38.9301
MDV,2013,44.1
MDV,2014,49.28
MDV,2015,54.46195515
MDV,2016,59.5
MDV,2017,65
MDV,2018,70.9
MDV,2019,77.46966424
MDV,2020,77.58622488
MDV,2021,85.76058262
MDV,2022,85.76058262
MDV,2023,85.76058262
MEA,1989,0.002072541
MEA,1990,0.002072541
MEA,1991,0.004020833
MEA,1992,0.005820243
MEA,1993,0.008255953
MEA,1994,0.013511151
MEA,1995,0.031769878
MEA,1996,0.085568256
MEA,1997,0.23350028
MEA,1998,0.49847832
MEA,1999,0.941980081
MEA,2000,1.727612341
MEA,2001,2.107620587
MEA,2002,3.777055162
MEA,2003,5.134509473
MEA,2004,8.409274834
MEA,2005,9.775814041
MEA,2006,11.79059875
MEA,2007,15.07487563
MEA,2008,18.78188521
MEA,2009,21.65317005
MEA,2010,24.85815067
MEA,2011,27.77004199
MEA,2012,31.21320981
MEA,2013,35.15209147
MEA,2014,40.07956257
MEA,2015,44.3547505
MEA,2016,48.40876465
MEA,2017,54.88353483
MEA,2018,60.22583848
MEA,2019,67.3339173
MEA,2020,72.78925747
MEA,2021,77.37353454
MEA,2022,77.37353454
MEA,2023,77.37353454
MEX,1989,0
MEX,1990,0
MEX,1991,0.005880695
MEX,1992,0.01730781
MEX,1993,0.028305042
MEX,1994,0.043339167
MEX,1995,0.10256419
MEX,1996,0.20040628
MEX,1997,0.62731154
MEX,1998,1.265783278
MEX,1999,1.857436221
MEX,2000,5.081384153
MEX,2001,7.038023117
MEX,2002,11.9
MEX,2003,12.9
MEX,2004,14.1
MEX,2005,17.21
MEX,2006,19.52
MEX,2007,20.81
MEX,2008,21.71
MEX,2009,26.34
MEX,2010,31.05
MEX,2011,37.17629541
MEX,2012,39.75
MEX,2013,43.46
MEX,2014,44.39
MEX,2015,57.43104299
MEX,2016,59.540446
MEX,2017,53.03178861
MEX,2018,56.6595668
MEX,2019,69.63210927
MEX,2020,71.49017499
MEX,2021,75.62650476
MEX,2022,75.62650476
MEX,2023,75.62650476
MHL,1989,0
MHL,1990,0
MHL,1991,0
MHL,1992,0
MHL,1993,0
MHL,1994,0
MHL,1995,0
MHL,1996,0.037059432
MHL,1997,0.037059432
MHL,1998,0.037059432
MHL,1999,0.966071567
MHL,2000,1.534271796
MHL,2001,1.706614078
MHL,2002,2.335444575
MHL,2003,2.569750367
MHL,2004,3.599776814
MHL,2005,3.878702398
MHL,2006,3.795590214
MHL,2007,3.95
MHL,2008,4.6
MHL,2009,5.6
MHL,2010,7
MHL,2011,10
MHL,2012,12.5
MHL,2013,14
MHL,2014,16.8
MHL,2015,19.2824418
MHL,2016,29.78777936
MHL,2017,38.70116262
MHL,2018,38.70116262
MHL,2019,38.70116262
MHL,2020,38.70116262
MHL,2021,38.70116262
MHL,2022,38.70116262
MHL,2023,38.70116262
MIC,1989,0
MIC,1990,0
MIC,1991,3.96465e-4
MIC,1992,0.001368717
MIC,1993,0.003745078
MIC,1994,0.009573589
MIC,1995,0.030624717
MIC,1996,0.074148985
MIC,1997,0.152186621
MIC,1998,0.350248471
MIC,1999,0.733548566
MIC,2000,1.505306403
MIC,2001,2.141321084
MIC,2002,3.653546489
MIC,2003,4.703374076
MIC,2004,5.970628528
MIC,2005,7.039158767
MIC,2006,8.607657374
MIC,2007,11.244045
MIC,2008,14.01359067
MIC,2009,16.8542299
MIC,2010,20.53425983
MIC,2011,23.54323401
MIC,2012,26.06117264
MIC,2013,28.38174188
MIC,2014,30.77740739
MIC,2015,33.59968077
MIC,2016,36.68958038
MIC,2017,39.35672359
MIC,2018,43.33057775
MIC,2019,49.2780588
MIC,2020,56.67111877
MIC,2021,60.19289538
MIC,2022,60.19289538
MIC,2023,60.19289538
MKD,1989,0
MKD,1990,0
MKD,1991,0
MKD,1992,0
MKD,1993,0
MKD,1994,0
MKD,1995,0.04074384
MKD,1996,0.075995734
MKD,1997,0.503985009
MKD,1998,1.002861666
MKD,1999,1.49733026
MKD,2000,2.485566316
MKD,2001,3.468184608
MKD,2002,17.33
MKD,2003,19.07
MKD,2004,24.44
MKD,2005,26.45
MKD,2006,28.62
MKD,2007,36.3
MKD,2008,46.04
MKD,2009,51.77
MKD,2010,51.9
MKD,2011,56.7
MKD,2012,57.44994731
MKD,2013,65.24
MKD,2014,68.06
MKD,2015,70.38020308
MKD,2016,72.15681447
MKD,2017,74.51682418
MKD,2018,79.16775519
MKD,2019,81.41288276
MKD,2020,81.40553811
MKD,2021,83.01821027
MKD,2022,83.01821027
MKD,2023,83.01821027
MLI,1989,0
MLI,1990,0
MLI,1991,0
MLI,1992,0
MLI,1993,0
MLI,1994,0
MLI,1995,0
MLI,1996,0.002055228
MLI,1997,0.010085919
MLI,1998,0.019793888
MLI,1999,0.060909873
MLI,2000,0.142545755
MLI,2001,0.185897413
MLI,2002,0.227045578
MLI,2003,0.310364443
MLI,2004,0.43281964
MLI,2005,0.507063136
MLI,2006,0.729627281
MLI,2007,0.81
MLI,2008,1.57
MLI,2009,1.8
MLI,2010,2
MLI,2011,2.2
MLI,2012,2.8
MLI,2013,3.5
MLI,2014,7
MLI,2015,10.33
MLI,2016,14
MLI,2017,18.9
MLI,2018,21.4
MLI,2019,22.31109004
MLI,2020,27.85653831
MLI,2021,34.49
MLI,2022,34.49
MLI,2023,34.49
MLT,1989,0
MLT,1990,0
MLT,1991,0
MLT,1992,0
MLT,1993,0
MLT,1994,0
MLT,1995,0.224995699
MLT,1996,1.051527475
MLT,1997,3.920605132
MLT,1998,6.500783995
MLT,1999,7.759798038
MLT,2000,13.11370871
MLT,2001,17.87784832
MLT,2002,28.92
MLT,2003,31.64
MLT,2004,34.62
MLT,2005,41.24
MLT,2006,40.41
MLT,2007,46.9
MLT,2008,50.08
MLT,2009,58.86
MLT,2010,63
MLT,2011,68.01982379
MLT,2012,68.19987429
MLT,2013,68.9138
MLT,2014,73.17
MLT,2015,75.96001898
MLT,2016,78.0751488
MLT,2017,81.01191108
MLT,2018,81.65804429
MLT,2019,85.77859638
MLT,2020,86.85876183
MLT,2021,87.46977522
MLT,2022,91.54075982
MLT,2023,91.54075982
MMR,1989,0
MMR,1990,0
MMR,1991,0
MMR,1992,0
MMR,1993,0
MMR,1994,0
MMR,1995,0
MMR,1996,0
MMR,1997,0
MMR,1998,0
MMR,1999,1.51709e-4
MMR,2000,1.51709e-4
MMR,2001,2.89277e-4
MMR,2002,4.26494e-4
MMR,2003,0.024064149
MMR,2004,0.024337392
MMR,2005,0.065238856
MMR,2006,0.182048331
MMR,2007,0.217128445
MMR,2008,0.22
MMR,2009,0.22
MMR,2010,0.25
MMR,2011,0.98
MMR,2012,1.4
MMR,2013,1.8
MMR,2014,7.4
MMR,2015,10.9
MMR,2016,16
MMR,2017,23.62108195
MMR,2018,28.7
MMR,2019,30.63536537
MMR,2020,41.95429049
MMR,2021,44.02167324
MMR,2022,44.02167324
MMR,2023,44.02167324
MNA,1989,0
MNA,1990,0
MNA,1991,0
MNA,1992,0
MNA,1993,2.42605e-4
MNA,1994,0.001994412
MNA,1995,0.011323049
MNA,1996,0.026861697
MNA,1997,0.080018705
MNA,1998,0.170264117
MNA,1999,0.438810678
MNA,2000,0.870391749
MNA,2001,1.157339473
MNA,2002,2.818574762
MNA,2003,4.04197759
MNA,2004,7.485202785
MNA,2005,8.594916342
MNA,2006,9.974406099
MNA,2007,11.97284968
MNA,2008,15.08929889
MNA,2009,17.78775819
MNA,2010,20.71710032
MNA,2011,23.00153955
MNA,2012,25.99179228
MNA,2013,29.6976204
MNA,2014,34.76315278
MNA,2015,39.05315343
MNA,2016,43.12756165
MNA,2017,48.6307008
MNA,2018,54.22378708
MNA,2019,62.23337614
MNA,2020,68.38757792
MNA,2021,73.40081351
MNA,2022,73.40081351
MNA,2023,73.40081351
MNE,1989,25.3500686
MNE,1990,25.3500686
MNE,1991,25.3500686
MNE,1992,25.3500686
MNE,1993,25.3500686
MNE,1994,25.3500686
MNE,1995,25.3500686
MNE,1996,25.3500686
MNE,1997,25.3500686
MNE,1998,25.3500686
MNE,1999,25.3500686
MNE,2000,25.3500686
MNE,2001,25.3500686
MNE,2002,25.3500686
MNE,2003,25.3500686
MNE,2004,25.3500686
MNE,2005,27.1
MNE,2006,28.9
MNE,2007,30.8
MNE,2008,32.9
MNE,2009,35.1
MNE,2010,37.5
MNE,2011,35.61154125
MNE,2012,56.83878255
MNE,2013,60.31
MNE,2014,61
MNE,2015,68.11978601
MNE,2016,69.88164684
MNE,2017,71.27233254
MNE,2018,71.51710049
MNE,2019,73.47666575
MNE,2020,77.60879306
MNE,2021,82.21969752
MNE,2022,88.22192026
MNE,2023,88.22192026
MNG,1989,0
MNG,1990,0
MNG,1991,0
MNG,1992,0
MNG,1993,0
MNG,1994,0
MNG,1995,0.008811225
MNG,1996,0.018160749
MNG,1997,0.112742554
MNG,1998,0.145810542
MNG,1999,0.50847156
MNG,2000,1.255652004
MNG,2001,1.653238239
MNG,2002,2.039572603
MNG,2003,2.039572603
MNG,2004,2.039572603
MNG,2005,2.039572603
MNG,2006,2.039572603
MNG,2007,9
MNG,2008,9.8
MNG,2009,10
MNG,2010,10.2
MNG,2011,12.49999111
MNG,2012,16.4
MNG,2013,17.69998424
MNG,2014,19.94244743
MNG,2015,22.50000413
MNG,2016,22.2657705
MNG,2017,23.71426517
MNG,2018,47.13000188
MNG,2019,51.07999408
MNG,2020,65.63058022
MNG,2021,81.60682285
MNG,2022,81.60682285
MNG,2023,81.60682285
MNP,1989,0
MNP,1990,0
MNP,1991,0
MNP,1992,0
MNP,1993,0
MNP,1994,0
MNP,1995,0
MNP,1996,0
MNP,1997,0
MNP,1998,0
MNP,1999,0
MNP,2000,0
MNP,2001,0
MNP,2002,0
MNP,2003,0
MNP,2004,0
MNP,2005,0
MNP,2006,0
MNP,2007,0
MNP,2008,0
MNP,2009,0
MNP,2010,0
MNP,2011,0
MNP,2012,0
MNP,2013,0
MNP,2014,0
MNP,2015,0
MNP,2016,0
MNP,2017,0
MNP,2018,0
MNP,2019,0
MNP,2020,0
MNP,2021,0
MNP,2022,0
MNP,2023,0
MOZ,1989,0
MOZ,1990,0
MOZ,1991,0
MOZ,1992,0
MOZ,1993,0
MOZ,1994,0
MOZ,1995,0
MOZ,1996,0.003042979
MOZ,1997,0.011842611
MOZ,1998,0.020197055
MOZ,1999,0.056250629
MOZ,2000,0.10959253
MOZ,2001,0.160031947
MOZ,2002,0.259612611
MOZ,2003,0.419538844
MOZ,2004,0.67944783500000006
MOZ,2005,0.854357118
MOZ,2006,0.842954488
MOZ,2007,0.91
MOZ,2008,1.56
MOZ,2009,2.68
MOZ,2010,4.17
MOZ,2011,4.6
MOZ,2012,5
MOZ,2013,5.5
MOZ,2014,6
MOZ,2015,6.5
MOZ,2016,7
MOZ,2017,7.796326608
MOZ,2018,10.9
MOZ,2019,14.63855268
MOZ,2020,16.31226657
MOZ,2021,17.37283681
MOZ,2022,17.37283681
MOZ,2023,17.37283681
