iso1,iso2,common_official_language,common_spoken_language,linguistic_proximity
FSM,ERI,0,0,0
FSM,EST,0,0.2667999863624573,0
FSM,FLK,1,0.5567999482154846,0
FSM,FJI,1,0.12179999053478241,0
FSM,FIN,0,0.3653999865055084,0
FSM,FRA,0,0.20880000293254852,0
FSM,GAB,0,0,0
FSM,GMB,1,0.011599999852478504,0
FSM,GEO,0,0,0
FSM,DEU,0,0.3247999846935272,0
FSM,GHA,1,0.03479999676346779,0
FSM,GIB,1,0.5567999482154846,0
FSM,GRC,0,0.2783999741077423,0
FSM,GRL,0,0,0
FSM,GRD,1,0.5278000235557556,0
FSM,GTM,0,0,0
FSM,GIN,0,0,0
FSM,GNB,0,0,0
FSM,GUY,1,0.5278000235557556,0
FSM,HTI,0,0,0
FSM,HND,0,0,0
FSM,HUN,0,0.13339999318122864,0
FSM,ISL,0,0.5162000060081482,0
FSM,IND,1,0.13339999318122864,0
FSM,IDN,0,0,0
FSM,IRN,0,0,0
FSM,IRQ,0,0,0
FSM,IRL,1,0.568399965763092,0
FSM,ISR,1,0.28999999165534973,0
FSM,ITA,0,0.16819998621940613,0
FSM,JAM,1,0.568399965763092,0
FSM,JPN,0,0.06959999352693558,0
FSM,JOR,0,0,0
FSM,KAZ,0,0,0
FSM,KEN,1,0.0405999980866909,0
FSM,KIR,1,0.13919998705387115,0
FSM,KWT,0,0,0
FSM,KGZ,0,0,0
FSM,LAO,0,0,0
FSM,LVA,0,0.22619998455047607,0
FSM,LBN,0,0.14499999582767487,0
FSM,LBR,1,0.4813999831676483,0
FSM,LBY,0,0,0
FSM,LTU,0,0.18559999763965607,0
FSM,MDG,1,0,0
FSM,MWI,0,0.02319999970495701,0
FSM,MYS,0,0.1565999984741211,0
FSM,MLI,0,0,0
FSM,MLT,1,0.5103999972343445,0
FSM,MHL,1,0.568399965763092,0
FSM,MRT,0,0,0
FSM,MUS,1,0.09279999881982803,0
FSM,MEX,0,0.028999999165534973,0
FSM,MSR,1,0.3944000005722046,0
FSM,MAR,0,0,0
FSM,MOZ,0,0,0
FSM,NRU,1,0.5626000165939331,0
FSM,NPL,0,0,0
FSM,NLD,0,0.5045999884605408,0
FSM,ANT,0,0.005799999926239252,0
FSM,NCL,0,0,0
FSM,NZL,1,0.568399965763092,0
FSM,NIC,0,0,0
FSM,NER,0,0,0
FSM,NGA,1,0.3073999881744385,0
FSM,NIU,1,0.4291999936103821,0
FSM,NFK,1,0.45820000767707825,0
FSM,MNP,1,0.4813999831676483,0
FSM,NOR,0,0.5162000060081482,0
FSM,OMN,0,0,0
FSM,PAK,0,0.057999998331069946,0
FSM,PLW,1,0.5393999814987183,0
FSM,PAN,0,0,0
FSM,PNG,1,0.28999999165534973,0
FSM,PRY,0,0,0
FSM,PER,0,0,0
FSM,PHL,1,0.3190000057220459,0
FSM,PCN,1,0.5335999727249146,0
FSM,POL,0,0.16819998621940613,0
FSM,PRT,0,0.18559999763965607,0
FSM,QAT,0,0,0
FSM,KOR,0,0,0
FSM,MDA,0,0,0
FSM,ROU,0,0.16819998621940613,0
FSM,RUS,0,0.028999999165534973,0
FSM,RWA,0,0,0
FSM,SHN,1,0.4755999743938446,0
FSM,KNA,1,0.45239996910095215,0
FSM,LCA,1,0.24939998984336853,0
FSM,SPM,0,0.017399998381733894,0
FSM,VCT,1,0.5509999990463257,0
FSM,STP,0,0,0
FSM,SAU,0,0,0
FSM,SEN,0,0,0
FSM,SYC,1,0.22039999067783356,0
FSM,SLE,1,0.48719996213912964,0
FSM,SGP,1,0.41179996728897095,0
FSM,SVK,0,0.18559999763965607,0
FSM,SVN,0,0.33059999346733093,0
FSM,SLB,1,0.18559999763965607,0
FSM,SOM,0,0,0
FSM,ZAF,1,0.16819998621940613,0
FSM,ESP,0,0.1565999984741211,0
FSM,LKA,0,0.057999998331069946,0
FSM,SDN,0,0,0
FSM,SUR,0,0.5045999884605408,0
FSM,SWE,0,0.5162000060081482,0
FSM,CHE,0,0.3537999987602234,0
FSM,SYR,0,0,0
FSM,TWN,0,0,0
FSM,TJK,0,0,0
FSM,THA,0,0.057999998331069946,0
FSM,MKD,0,0,0
FSM,TGO,0,0,0
FSM,TON,1,0.17399999499320984,0
FSM,TTO,1,0.5103999972343445,0
FSM,TUN,0,0,0
FSM,TUR,0,0.09860000014305115,0
FSM,TKM,0,0,0
FSM,TCA,1,0.02319999970495701,0
FSM,TUV,1,0,0
FSM,UGA,1,0.04639999940991402,0
FSM,UKR,0,0,0
FSM,ARE,0,0,0
FSM,GBR,1,0.5741999745368958,0
FSM,TZA,1,0.057999998331069946,0
FSM,USA,1,0.5567999482154846,0
FSM,URY,0,0,0
FSM,UZB,0,0,0
FSM,VUT,1,0.48719996213912964,0
FSM,VEN,0,0,0
FSM,VNM,0,0,0
FSM,YEM,0,0,0
FSM,ZMB,1,0.09279999881982803,0
FSM,ZWE,1,0.24359998106956482,0
MSR,AFG,0,0,0.25
MSR,ALB,0,0,0.25
MSR,DZA,0,0,0
MSR,AND,0,0.14959999918937683,0.25
MSR,AGO,0,0,0.25
MSR,AIA,1,0.6256000399589539,0
MSR,ATG,1,0.5440000295639038,0
MSR,ARG,0,0,0.25
MSR,ARM,0,0,0.25
MSR,ABW,0,0.2856000065803528,0.25
MSR,AUS,1,0.659600019454956,0
MSR,AUT,0,0.3944000005722046,0.5
MSR,AZE,0,0,0
MSR,BHS,1,0.5916000008583069,0
MSR,BHR,0,0,0
MSR,BGD,0,0.01360000018030405,0.25
MSR,BRB,1,0.6732000112533569,0
MSR,BLR,0,0,0.25
MSR,BLX,0,0.40181201696395874,0.39249998331069946
MSR,BLZ,1,0.5576000213623047,0.09000003337860107
MSR,BEN,0,0,0
MSR,BMU,1,0.659600019454956,0
MSR,BTN,0,0.07479999959468842,0.11249999701976776
MSR,BOL,0,0,0.13500000536441803
MSR,BIH,0,0.3059999942779541,0.25
MSR,BRA,0,0,0.25
MSR,VGB,1,0.6800000071525574,0
MSR,BRN,0,0.25839999318122864,0
MSR,BGR,0,0.15640000998973846,0.25
MSR,BFA,0,0,0
MSR,BDI,0,0,0
MSR,KHM,0,0,0
MSR,CMR,1,0.2856000065803528,0
MSR,CAN,1,0.578000009059906,0.07499998807907104
MSR,CPV,0,0,0
MSR,CYM,1,0.6664000153541565,0
MSR,CAF,0,0,0
MSR,TCD,0,0,0
MSR,CHL,0,0,0.25
MSR,CHN,0,0.006800000090152025,0
MSR,HKG,1,0.24480001628398895,0
MSR,COL,0,0,0.25
MSR,COM,0,0,0
MSR,COG,0,0,0
MSR,COK,1,0.13600000739097595,0
MSR,CRI,0,0,0.25
MSR,HRV,0,0.33320000767707825,0.25
MSR,CUB,0,0,0.25
MSR,CYP,0,0.5167999863624573,0.19750000536441803
MSR,CZE,0,0.1631999909877777,0.25
MSR,CIV,0,0,0
MSR,COD,0,0,0
MSR,DNK,0,0.5848000049591064,0.5
MSR,DJI,0,0,0
MSR,DMA,1,0.6392000317573547,0.25
MSR,DOM,0,0,0.25
MSR,ECU,0,0,0.25
MSR,EGY,0,0,0
MSR,SLV,0,0,0.25
MSR,ERI,0,0,0
MSR,EST,0,0.31280001997947693,0.042500000447034836
MSR,FLK,1,0.6527999639511108,0
MSR,FJI,1,0.1428000032901764,0.125
MSR,FIN,0,0.4284000098705292,0
MSR,FRA,0,0.24480001628398895,0.25
MSR,GAB,0,0,0
MSR,GMB,1,0.01360000018030405,0
MSR,GEO,0,0,0
MSR,DEU,0,0.3808000087738037,0.5
MSR,GHA,1,0.04079999774694443,0
MSR,GIB,1,0.6527999639511108,0.05500000715255737
MSR,GRC,0,0.3263999819755554,0.25
MSR,GRL,0,0,0.5
MSR,GRD,1,0.6188000440597534,0
MSR,GTM,0,0,0.25
MSR,GIN,0,0,0
MSR,GNB,0,0,0
MSR,GUY,1,0.6188000440597534,0
MSR,HTI,0,0,0.25
MSR,HND,0,0,0.25
MSR,HUN,0,0.15640000998973846,0
MSR,ISL,0,0.6051999926567078,0.5
MSR,IND,1,0.15640000998973846,0
MSR,IDN,0,0,0
MSR,IRN,0,0,0.18000000715255737
MSR,IRQ,0,0,0
MSR,IRL,1,0.6664000153541565,0
MSR,ISR,1,0.3400000035762787,0.032499998807907104
MSR,ITA,0,0.1972000002861023,0.25
MSR,JAM,1,0.6664000153541565,0
MSR,JPN,0,0.08159999549388885,0
MSR,JOR,0,0,0
MSR,KAZ,0,0,0.10249999910593033
MSR,KEN,1,0.047600001096725464,0
MSR,KIR,1,0.1631999909877777,0
MSR,KWT,0,0,0
MSR,KGZ,0,0,0.06750000268220901
MSR,LAO,0,0,0
MSR,LVA,0,0.2651999890804291,0.25
MSR,LBN,0,0.17000000178813934,0
MSR,LBR,1,0.5644000172615051,0
MSR,LBY,0,0,0
MSR,LTU,0,0.2176000028848648,0.25
MSR,MDG,1,0,0
MSR,MWI,0,0.0272000003606081,0
MSR,MYS,0,0.18360000848770142,0
MSR,MLI,0,0,0
MSR,MLT,1,0.5983999967575073,0
MSR,MHL,1,0.6664000153541565,0
MSR,MRT,0,0,0
MSR,MUS,1,0.1088000014424324,0.25
MSR,MEX,0,0.03400000184774399,0.25
MSR,FSM,1,0.3944000005722046,0
MSR,MAR,0,0,0
MSR,MOZ,0,0,0
MSR,NRU,1,0.659600019454956,0
MSR,NPL,0,0,0.25
MSR,NLD,0,0.5916000008583069,0.5
MSR,ANT,0,0.006800000090152025,0.25
MSR,NCL,0,0,0.25
MSR,NZL,1,0.6664000153541565,0
MSR,NIC,0,0,0.25
MSR,NER,0,0,0
MSR,NGA,1,0.36039999127388,0
MSR,NIU,1,0.5031999945640564,0
MSR,NFK,1,0.5372000336647034,0
MSR,MNP,1,0.5644000172615051,0
MSR,NOR,0,0.6051999926567078,0.5
MSR,OMN,0,0,0
MSR,PAK,0,0.06800000369548798,0.25
MSR,PLW,1,0.6324000358581543,0
MSR,PAN,0,0,0.25
MSR,PNG,1,0.3400000035762787,0
MSR,PRY,0,0,0
MSR,PER,0,0,0.25
MSR,PHL,1,0.37400001287460327,0
MSR,PCN,1,0.6256000399589539,0
MSR,POL,0,0.1972000002861023,0.25
MSR,PRT,0,0.2176000028848648,0.25
MSR,QAT,0,0,0
MSR,KOR,0,0,0
MSR,MDA,0,0,0.25
MSR,ROU,0,0.1972000002861023,0.25
MSR,RUS,0,0.03400000184774399,0.25
MSR,RWA,0,0,0
MSR,SHN,1,0.5576000213623047,0
MSR,KNA,1,0.5303999781608582,0
MSR,LCA,1,0.2924000024795532,0.25
MSR,SPM,0,0.020399998873472214,0.25
MSR,VCT,1,0.6460000276565552,0
MSR,STP,0,0,0.25
MSR,SAU,0,0,0
MSR,SEN,0,0,0
MSR,SYC,1,0.25839999318122864,0.25
MSR,SLE,1,0.5712000131607056,0
MSR,SGP,1,0.4827999770641327,0
MSR,SVK,0,0.2176000028848648,0.25
MSR,SVN,0,0.38760000467300415,0.25
MSR,SLB,1,0.2176000028848648,0
MSR,SOM,0,0,0
MSR,ZAF,1,0.1972000002861023,0
MSR,ESP,0,0.18360000848770142,0.25
MSR,LKA,0,0.06800000369548798,0.25
MSR,SDN,0,0,0
MSR,SUR,0,0.5916000008583069,0.2600000202655792
MSR,SWE,0,0.6051999926567078,0.5
MSR,CHE,0,0.4148000180721283,0.4350000023841858
MSR,SYR,0,0,0
MSR,TWN,0,0,0
MSR,TJK,0,0,0.25
MSR,THA,0,0.06800000369548798,0
MSR,MKD,0,0,0.25
MSR,TGO,0,0,0
MSR,TON,1,0.20400001108646393,0
MSR,TTO,1,0.5983999967575073,0
MSR,TUN,0,0,0
MSR,TUR,0,0.11560000479221344,0
MSR,TKM,0,0,0
MSR,TCA,1,0.0272000003606081,0
MSR,TUV,1,0,0
MSR,UGA,1,0.0544000007212162,0
MSR,UKR,0,0,0.25
MSR,ARE,0,0,0
MSR,GBR,1,0.6732000112533569,0
MSR,TZA,1,0.06800000369548798,0
MSR,USA,1,0.6527999639511108,0.03750002384185791
MSR,URY,0,0,0.25
MSR,UZB,0,0,0.03999999910593033
MSR,VUT,1,0.5712000131607056,0
MSR,VEN,0,0,0.25
MSR,VNM,0,0,0
MSR,YEM,0,0,0
MSR,ZMB,1,0.1088000014424324,0
MSR,ZWE,1,0.2856000065803528,0
MAR,AFG,0,0,0
MAR,ALB,0,0,0
MAR,DZA,1,0.6153924465179443,0
MAR,AND,1,0.3533323109149933,0
MAR,AGO,0,0,0
MAR,AIA,0,0,0
MAR,ATG,0,0,0
MAR,ARG,0,0.21780000627040863,0
MAR,ARM,0,0,0
MAR,ABW,0,0.16499999165534973,0
MAR,AUS,0,0.011867000721395016,0
MAR,AUT,0,0.04876210540533066,0
MAR,AZE,0,0,0
MAR,BHS,0,0,0
MAR,BHR,1,0.6525000333786011,0
MAR,BGD,0,0,0
MAR,BRB,0,0,0
MAR,BLR,0,0,0
MAR,BLX,1,0.30048754811286926,0
MAR,BLZ,0,0.09459999948740005,0
MAR,BEN,1,0.08579999953508377,0
MAR,BMU,0,0,0
MAR,BTN,0,0,0
MAR,BOL,0,0.19359999895095825,0
MAR,BIH,0,0,0
MAR,BRA,0,0.013199999928474426,0
MAR,VGB,0,0,0
MAR,BRN,0,0.004399999976158142,0
MAR,BGR,0,0.033969324082136154,0
MAR,BFA,1,0.016500001773238182,0
MAR,BDI,1,0.026399999856948853,0
MAR,KHM,0,0.0032999999821186066,0
MAR,CMR,1,0.148499995470047,0
MAR,CAN,1,0.12133770436048508,0
MAR,CPV,0,0,0
MAR,CYM,0,0.010999999940395355,0
MAR,CAF,1,0.07590000331401825,0
MAR,TCD,1,0.24813000857830048,0
MAR,CHL,0,0.21780000627040863,0
MAR,CHN,0,0,0
MAR,HKG,0,0,0
MAR,COL,0,0.21780000627040863,0
MAR,COM,1,0.5162947773933411,0
MAR,COG,1,0.1980000138282776,0
MAR,COK,0,0,0
MAR,CRI,0,0.21780000627040863,0
MAR,HRV,0,0.017541920766234398,0
MAR,CUB,0,0.21780000627040863,0
MAR,CYP,0,0.05102875828742981,0
MAR,CZE,0,0.0032999999821186066,0
MAR,CIV,1,0.23269180953502655,0
MAR,COD,1,0.13200001418590546,0
MAR,DNK,0,0.05016440153121948,0
MAR,DJI,1,0.5423399806022644,0
MAR,DMA,0,0.02970000170171261,0
MAR,DOM,0,0.2199999988079071,0
MAR,ECU,0,0.21559999883174896,0
MAR,EGY,1,0.7425000071525574,0
MAR,SLV,0,0.2199999988079071,0
MAR,ERI,0,0.4424999952316284,0.5
MAR,EST,0,0.0032999999821186066,0
MAR,FLK,0,0,0
MAR,FJI,0,0,0
MAR,FIN,0,0.014256440103054047,0
MAR,FRA,1,0.35605588555336,0
MAR,GAB,1,0.2640000283718109,0
MAR,GMB,0,0,0
MAR,GEO,0,0,0
MAR,DEU,0,0.06499315053224564,0
MAR,GHA,0,0,0
MAR,GIB,0,0.10999999940395355,0
MAR,GRC,0,0.028541920706629753,0
MAR,GRL,0,0,0
MAR,GRD,0,0,0
MAR,GTM,0,0.1891999989748001,0
MAR,GIN,1,0.2046000063419342,0
MAR,GNB,0,0,0
MAR,GUY,0,0,0
MAR,HTI,1,0.2640000283718109,0
MAR,HND,0,0.21780000627040863,0
MAR,HUN,0,0.002199999988079071,0
MAR,ISL,0,0,0
MAR,IND,0,0,0
MAR,IDN,0,0,0
MAR,IRN,0,0.014999999664723873,0
MAR,IRQ,1,0.47999998927116394,0
MAR,IRL,0,0.07216440886259079,0
MAR,ISR,0,0.1630604863166809,0
MAR,ITA,0,0.0689004436135292,0
MAR,JAM,0,0,0
MAR,JPN,0,0,0
MAR,JOR,1,0.7350000143051147,0
MAR,KAZ,0,0,0
MAR,KEN,0,0,0
MAR,KIR,0,0,0
MAR,KWT,1,0.7350000143051147,0
MAR,KGZ,0,0,0
MAR,LAO,0,0.0032999999821186066,0
MAR,LVA,0,0.0032999999821186066,0
MAR,LBN,1,0.791842520236969,0
MAR,LBR,0,0,0
MAR,LBY,1,0.7350000143051147,0
MAR,LTU,0,0.008785479702055454,0
MAR,MDG,1,0.06600000709295273,0
MAR,MWI,0,0,0
MAR,MYS,0,0,0
MAR,MLI,1,0.052799999713897705,0
MAR,MLT,0,0.07441166043281555,0.75
MAR,MHL,0,0,0
MAR,MRT,1,0.6974999904632568,0
MAR,MUS,1,0.24090000987052917,0
MAR,MEX,0,0.21780000627040863,0
MAR,FSM,0,0,0
MAR,MSR,0,0,0
MAR,MOZ,0,0,0
MAR,NRU,0,0,0
MAR,NPL,0,0,0
MAR,NLD,0,0.10564730316400528,0
MAR,ANT,0,0.12319999933242798,0
MAR,NCL,1,0.32010000944137573,0
MAR,NZL,0,0.002199999988079071,0
MAR,NIC,0,0.2134000062942505,0
MAR,NER,1,0.24074025452136993,0
MAR,NGA,0,0,0
MAR,NIU,0,0,0
MAR,NFK,0,0,0
MAR,MNP,0,0,0
MAR,NOR,0,0.002199999988079071,0
MAR,OMN,1,0.6075000166893005,0
MAR,PAK,0,0,0
MAR,PLW,0,0,0
MAR,PAN,0,0.2046000063419342,0
MAR,PNG,0,0,0
MAR,PRY,0,0.15399999916553497,0
MAR,PER,0,0.19140000641345978,0
MAR,PHL,0,0.006599999964237213,0
MAR,PCN,0,0,0
MAR,POL,0,0.012078220024704933,0
MAR,PRT,0,0.09743183851242065,0
MAR,QAT,1,0.6675000190734863,0
MAR,KOR,0,0,0
MAR,MDA,0,0,0
MAR,ROU,0,0.08527728170156479,0
MAR,RUS,0,0,0
MAR,RWA,1,0.02970000170171261,0
MAR,SHN,0,0,0
MAR,KNA,0,0,0
MAR,LCA,0,0.006599999964237213,0
MAR,SPM,1,0.33000001311302185,0
MAR,VCT,0,0,0
MAR,STP,1,0.21449999511241913,0
MAR,SAU,1,0.6675000190734863,0
MAR,SEN,1,0.1042749434709549,0
MAR,SYC,1,0.1980000138282776,0
MAR,SLE,0,0,0
MAR,SGP,0,0,0
MAR,SVK,0,0.008785479702055454,0
MAR,SVN,0,0.017541920766234398,0
MAR,SLB,0,0,0
MAR,SOM,0,0,0.25
MAR,ZAF,0,0,0
MAR,ESP,0,0.24877512454986572,0
MAR,LKA,0,0,0
MAR,SDN,1,0.45750001072883606,0
MAR,SUR,0,0,0
MAR,SWE,0,0.05624859035015106,0
MAR,CHE,1,0.16210304200649261,0
MAR,SYR,1,0.6899999976158142,0
MAR,TWN,0,0,0
MAR,TJK,0,0,0
MAR,THA,0,0,0
MAR,MKD,0,0,0
MAR,TGO,1,0.10890001058578491,0
MAR,TON,0,0,0
MAR,TTO,0,0,0
MAR,TUN,1,0.7968840003013611,0
MAR,TUR,0,0.025725748389959335,0
MAR,TKM,0,0,0
MAR,TCA,0,0,0
MAR,TUV,0,0,0
MAR,UGA,0,0,0
MAR,UKR,0,0,0
MAR,ARE,1,0.5849999785423279,0
MAR,GBR,0,0.09216416627168655,0
MAR,TZA,0,0.07500000298023224,0
MAR,USA,0,0.0383838415145874,0
MAR,URY,0,0.21780000627040863,0
MAR,UZB,0,0,0
MAR,VUT,1,0.148499995470047,0
MAR,VEN,0,0.21780000627040863,0
MAR,VNM,0,0.0032999999821186066,0
MAR,YEM,1,0.7124999761581421,0
MAR,ZMB,0,0,0
MAR,ZWE,0,0,0
MOZ,AFG,0,0,0
MOZ,ALB,0,0,0
MOZ,DZA,0,0,0
MOZ,AND,0,0,0
MOZ,AGO,1,0.320000022649765,0
MOZ,AIA,0,0,0
MOZ,ATG,0,0,0
MOZ,ARG,0,0,0
MOZ,ARM,0,0,0
MOZ,ABW,0,0,0
MOZ,AUS,0,0,0
MOZ,AUT,0,0,0
MOZ,AZE,0,0,0
MOZ,BHS,0,0,0
MOZ,BHR,0,0,0
MOZ,BGD,0,0,0
MOZ,BRB,0,0.004000000189989805,0
MOZ,BLR,0,0,0
MOZ,BLX,0,0.0032400002237409353,0
MOZ,BLZ,0,0,0
MOZ,BEN,0,0,0
MOZ,BMU,0,0.01600000075995922,0
MOZ,BTN,0,0,0
MOZ,BOL,0,0,0
MOZ,BIH,0,0,0
MOZ,BRA,1,0.4000000059604645,0
MOZ,VGB,0,0,0
MOZ,BRN,0,0,0
MOZ,BGR,0,0,0
MOZ,BFA,0,0,0
MOZ,BDI,0,0,0
MOZ,KHM,0,0,0
MOZ,CMR,0,0,0
MOZ,CAN,0,0.00800000037997961,0
MOZ,CPV,1,0.30799999833106995,0
MOZ,CYM,0,0,0
MOZ,CAF,0,0,0
MOZ,TCD,0,0,0
MOZ,CHL,0,0,0
MOZ,CHN,0,0,0
MOZ,HKG,0,0,0
MOZ,COL,0,0,0
MOZ,COM,0,0,0
MOZ,COG,0,0,0
MOZ,COK,0,0,0
MOZ,CRI,0,0,0
MOZ,HRV,0,0,0
MOZ,CUB,0,0,0
MOZ,CYP,0,0,0
MOZ,CZE,0,0,0
MOZ,CIV,0,0,0
MOZ,COD,0,0,0
MOZ,DNK,0,0,0
MOZ,DJI,0,0,0
MOZ,DMA,0,0,0
MOZ,DOM,0,0,0
MOZ,ECU,0,0,0
MOZ,EGY,0,0,0
MOZ,SLV,0,0,0
MOZ,ERI,0,0,0
MOZ,EST,0,0,0
MOZ,FLK,0,0,0
MOZ,FJI,0,0,0
MOZ,FIN,0,0,0
MOZ,FRA,0,0,0
MOZ,GAB,0,0,0
MOZ,GMB,0,0,0
MOZ,GEO,0,0,0
MOZ,DEU,0,0,0
MOZ,GHA,0,0,0
MOZ,GIB,0,0,0
MOZ,GRC,0,0,0
MOZ,GRL,0,0,0
MOZ,GRD,0,0,0
MOZ,GTM,0,0,0
MOZ,GIN,0,0,0
MOZ,GNB,1,0.0560000017285347,0
MOZ,GUY,0,0,0
MOZ,HTI,0,0,0
MOZ,HND,0,0,0
MOZ,HUN,0,0,0
MOZ,ISL,0,0,0
MOZ,IND,0,0,0
MOZ,IDN,0,0,0
MOZ,IRN,0,0,0
MOZ,IRQ,0,0,0
MOZ,IRL,0,0,0
MOZ,ISR,0,0,0
MOZ,ITA,0,0,0
MOZ,JAM,0,0,0
MOZ,JPN,0,0,0
MOZ,JOR,0,0,0
MOZ,KAZ,0,0,0
MOZ,KEN,0,0,0
MOZ,KIR,0,0,0
MOZ,KWT,0,0,0
MOZ,KGZ,0,0,0
MOZ,LAO,0,0,0
MOZ,LVA,0,0,0
MOZ,LBN,0,0,0
MOZ,LBR,0,0,0
MOZ,LBY,0,0,0
MOZ,LTU,0,0,0
MOZ,MDG,0,0,0
MOZ,MWI,0,0,0
MOZ,MYS,0,0,0
MOZ,MLI,0,0,0
MOZ,MLT,0,0,0
MOZ,MHL,0,0,0
MOZ,MRT,0,0,0
MOZ,MUS,0,0,0
MOZ,MEX,0,0,0
MOZ,FSM,0,0,0
MOZ,MSR,0,0,0
MOZ,MAR,0,0,0
MOZ,NRU,0,0,0
MOZ,NPL,0,0,0
MOZ,NLD,0,0,0
MOZ,ANT,0,0.004000000189989805,0
MOZ,NCL,0,0,0
MOZ,NZL,0,0,0
MOZ,NIC,0,0,0
MOZ,NER,0,0,0
MOZ,NGA,0,0,0
MOZ,NIU,0,0,0
MOZ,NFK,0,0,0
MOZ,MNP,0,0,0
MOZ,NOR,0,0,0
MOZ,OMN,0,0,0
MOZ,PAK,0,0,0
MOZ,PLW,0,0,0
MOZ,PAN,0,0,0
MOZ,PNG,0,0,0
MOZ,PRY,0,0.02800000086426735,0
MOZ,PER,0,0,0
MOZ,PHL,0,0,0
MOZ,PCN,0,0,0
MOZ,POL,0,0,0
MOZ,PRT,1,0.4000000059604645,0
MOZ,QAT,0,0,0
MOZ,KOR,0,0,0
MOZ,MDA,0,0,0
MOZ,ROU,0,0,0
MOZ,RUS,0,0,0
MOZ,RWA,0,0,0
MOZ,SHN,0,0,0
MOZ,KNA,0,0,0
MOZ,LCA,0,0,0
MOZ,SPM,0,0,0
MOZ,VCT,0,0,0
MOZ,STP,1,0.3799999952316284,0
MOZ,SAU,0,0,0
MOZ,SEN,0,0,0
MOZ,SYC,0,0,0
MOZ,SLE,0,0,0
MOZ,SGP,0,0,0
MOZ,SVK,0,0,0
MOZ,SVN,0,0,0
MOZ,SLB,0,0,0
MOZ,SOM,0,0,0
MOZ,ZAF,0,0.00800000037997961,0
MOZ,ESP,0,0.004000000189989805,0
MOZ,LKA,0,0,0
MOZ,SDN,0,0,0
MOZ,SUR,0,0,0
MOZ,SWE,0,0,0
MOZ,CHE,0,0,0
MOZ,SYR,0,0,0
MOZ,TWN,0,0,0
MOZ,TJK,0,0,0
MOZ,THA,0,0,0
MOZ,MKD,0,0,0
MOZ,TGO,0,0,0
MOZ,TON,0,0,0
MOZ,TTO,0,0,0
MOZ,TUN,0,0,0
MOZ,TUR,0,0,0
MOZ,TKM,0,0,0
MOZ,TCA,0,0,0
MOZ,TUV,0,0,0
MOZ,UGA,0,0,0
MOZ,UKR,0,0,0
MOZ,ARE,0,0,0
MOZ,GBR,0,0,0
MOZ,TZA,0,0,0
MOZ,USA,0,0,0
MOZ,URY,0,0.004000000189989805,0
MOZ,UZB,0,0,0
MOZ,VUT,0,0,0
MOZ,VEN,0,0.00800000037997961,0
MOZ,VNM,0,0,0
MOZ,YEM,0,0,0
MOZ,ZMB,0,0,0
MOZ,ZWE,0,0,0
NRU,AFG,0,0,0
NRU,ALB,0,0,0
NRU,DZA,0,0,0
NRU,AND,0,0.2134000062942505,0
NRU,AGO,0,0,0
NRU,AIA,1,0.8924000263214111,0
NRU,ATG,1,0.7760000228881836,0
NRU,ARG,0,7.999999797903001e-4,0
NRU,ARM,0,0,0
NRU,ABW,0,0.4074000120162964,0
NRU,AUS,1,0.9409000277519226,0
NRU,AUT,0,0.5713480114936829,0
NRU,AZE,0,0,0
NRU,BHS,1,0.8439000248908997,0
NRU,BHR,0,0,0
NRU,BGD,0,0.01940000057220459,0
NRU,BRB,1,0.9603000283241272,0
NRU,BLR,0,0,0
NRU,BLX,0,0.5759772658348083,0
NRU,BLZ,1,0.7954000234603882,0
NRU,BEN,0,0,0
NRU,BMU,1,0.9409000277519226,0
NRU,BTN,0,0.10670000314712524,0
NRU,BOL,0,0,0
NRU,BIH,0,0.43650001287460327,0
NRU,BRA,0,1.9999999494757503e-4,0
NRU,VGB,1,0.9700000286102295,0
NRU,BRN,0,0.3686000108718872,0.25
NRU,BGR,0,0.22496455907821655,0
NRU,BFA,0,0,0
NRU,BDI,0,0,0
NRU,KHM,0,0,0
NRU,CMR,1,0.4074000120162964,0
NRU,CAN,1,0.8245702385902405,0
NRU,CPV,0,0,0
NRU,CYM,1,0.9506000280380249,0
NRU,CAF,0,0,0
NRU,TCD,0,0,0
NRU,CHL,0,0,0
NRU,CHN,0,0.009700000286102295,0
NRU,HKG,1,0.3492000102996826,0
NRU,COL,0,0,0
NRU,COM,0,0,0
NRU,COG,0,0,0
NRU,COK,1,0.1940000057220459,0
NRU,CRI,0,0,0
NRU,HRV,0,0.4788679778575897,0
NRU,CUB,0,0,0
NRU,CYP,0,0.7374628186225891,0
NRU,CZE,0,0.23709632456302643,0
NRU,CIV,0,0,0
NRU,COD,0,0,0
NRU,DNK,0,0.8361232876777649,0
NRU,DJI,0,0,0
NRU,DMA,1,0.9118000268936157,0
NRU,DOM,0,0,0
NRU,ECU,0,0,0
NRU,EGY,0,0,0
NRU,SLV,0,0,0
NRU,ERI,0,0,0
NRU,EST,0,0.4486367404460907,0
NRU,FLK,1,0.9312000274658203,0
NRU,FJI,1,0.2037000060081482,0.25
NRU,FIN,0,0.6125000715255737,0
NRU,FRA,0,0.3502412736415863,0
NRU,GAB,0,0,0
NRU,GMB,1,0.01940000057220459,0
NRU,GEO,0,0,0
NRU,DEU,0,0.5522446632385254,0
NRU,GHA,1,0.05820000171661377,0
NRU,GIB,1,0.9312000274658203,0
NRU,GRC,0,0.4665619432926178,0
NRU,GRL,0,0,0
