iso3,year,gdp_growth
ISL,2007,8.45486009612951
IND,2007,7.6608150670107
IDN,2007,6.34502222761846
IRN,2007,8.15577351843464
IRQ,2007,1.88557214264485
IRL,2007,5.31011822051231
IMN,2007,7.50000022988817
ISR,2007,6.0332135706837
ITA,2007,1.48707298036786
JAM,2007,1.43195403665118
JPN,2007,1.48396941163492
JOR,2007,8.17616995204646
KAZ,2007,8.89999999999405
KEN,2007,6.85072976998784
KIR,2007,3.07692307692307
PRK,2007,..
KOR,2007,5.79954841503216
XKX,2007,..
KWT,2007,5.99157551059315
KGZ,2007,8.54287477507607
LAO,2007,7.59682880054878
LVA,2007,9.941921627624
LBN,2007,9.31062252641144
LSO,2007,4.18791409957151
LBR,2007,9.53527536282282
LBY,2007,6.22998278561838
LIE,2007,3.325963509369
LTU,2007,11.1074801410501
LUX,2007,8.0986676066054
MAC,2007,14.4767411392737
MDG,2007,5.71056419885052
MWI,2007,9.5999998762672
MYS,2007,6.29878592740947
MDV,2007,7.1234276596343
MLI,2007,3.49361681253744
MLT,2007,4.77470580212453
MHL,2007,3.41627945757952
MRT,2007,-1.96942275160761
MUS,2007,5.72701615981669
MEX,2007,2.07786393438754
FSM,2007,-1.83618529402398
MDA,2007,3.00000022585525
MCO,2007,14.4386357978591
MNG,2007,10.2480163590057
MNE,2007,6.81015012526991
MAR,2007,3.44106776690418
MOZ,2007,7.64935393795867
MMR,2007,11.9914352402146
NAM,2007,5.37404415167634
NRU,2007,-4.65116279069787
NPL,2007,3.41156027980276
NLD,2007,3.77284252073882
NCL,2007,..
NZL,2007,3.04991051170988
NIC,2007,5.07581749945302
NER,2007,3.14272408386731
NGA,2007,6.59113036068734
MKD,2007,6.47348685752347
MNP,2007,-6.68402777777779
NOR,2007,2.91403998607174
OMN,2007,4.45268356538111
PAK,2007,4.4448143398844
PLW,2007,1.75400329499828
PAN,2007,11.9839851119737
PNG,2007,7.81518922862388
PRY,2007,5.42162287218235
PER,2007,8.5183877690955
PHL,2007,6.51929155018938
POL,2007,7.06153463356746
PRT,2007,2.50657964551773
PRI,2007,-1.16280669029348
QAT,2007,17.9856568160263
ROU,2007,7.23380774362805
RUS,2007,8.49997776916511
RWA,2007,7.63328434196235
WSM,2007,0.485982550017255
SMR,2007,7.10932260228034
STP,2007,3.64147185166024
SAU,2007,1.84713499169528
SEN,2007,2.82711920133374
SRB,2007,6.43952555416212
SYC,2007,8.87606645570879
SLE,2007,7.97656533438349
SGP,2007,9.02151951268893
SXM,2007,..
SVK,2007,10.8320288129653
SVN,2007,6.98016075450694
SLB,2007,3.63967242948135
SOM,2007,6.69435192560654
ZAF,2007,5.36047405394162
SSD,2007,..
ESP,2007,3.60473846199818
LKA,2007,6.79682611892866
KNA,2007,0.600602326543751
LCA,2007,1.69161857433913
MAF,2007,..
VCT,2007,3.3229685982929
SDN,2007,5.73527423664484
SUR,2007,5.11148777773458
SWE,2007,3.43922177600065
CHE,2007,3.9163758177818
SYR,2007,5.67459177685805
TJK,2007,7.80000011872161
TZA,2007,6.76853520293716
THA,2007,5.43515169050809
TLS,2007,10.2653884542201
TGO,2007,-1.17512039095217
TON,2007,0.271095291096827
TTO,2007,4.75420970092722
TUN,2007,6.70952097453554
TUR,2007,5.04350793157104
TKM,2007,11.05929947045
TCA,2007,..
TUV,2007,7.14285714285714
UGA,2007,8.41242596551071
UKR,2007,8.21584445165715
ARE,2007,3.18439017324607
GBR,2007,2.62033122218656
USA,2007,2.00385829825838
URY,2007,6.54151084504817
UZB,2007,9.4730053054454
VUT,2007,2.8758922877538
VEN,2007,8.7535788078585
VNM,2007,7.12950448605439
VIR,2007,4.01059402194477
PSE,2007,3.78828152085981
YEM,2007,3.33842795605096
ZMB,2007,8.35243624447406
ZWE,2007,-3.65332683535506
AFE,2007,6.64659349092027
AFW,2007,5.52271872747789
ARB,2007,4.49499372665991
CSS,2007,3.30016125951357
CEB,2007,6.43296450007797
EAR,2007,5.67234331055151
EAS,2007,7.46657287927795
EAP,2007,12.4866919748479
TEA,2007,12.4861550379558
EMU,2007,3.01115480447594
ECS,2007,3.65158989696914
ECA,2007,7.07520171091195
TEC,2007,7.62753658428245
EUU,2007,3.15612152498106
FCS,2007,5.98811524699425
HPC,2007,5.46047493666262
HIC,2007,2.85667247349564
IBD,2007,8.94894426700587
IBT,2007,8.70205555705918
IDB,2007,5.61431520803892
IDX,2007,6.21939773790517
IDA,2007,5.92187618581883
LTE,2007,10.2099771032965
LCN,2007,5.18181547599067
LAC,2007,5.33529155458459
TLA,2007,5.35029961161391
LDC,2007,7.26562705564766
LMY,2007,8.82878713490638
LIC,2007,6.11690322077921
LMC,2007,6.89322571289802
MEA,2007,5.16054571047529
MNA,2007,6.01522807359144
TMN,2007,6.03194291805966
MIC,2007,8.88196201680766
NAC,2007,2.00808304630573
INX,2007,..
OED,2007,2.59522803757892
OSS,2007,6.35043993181057
PSS,2007,0.420858615914028
PST,2007,2.54180824777306
PRE,2007,6.06225149916237
SST,2007,5.48661044448315
SAS,2007,7.13916612636942
TSA,2007,7.13916612636942
SSF,2007,6.16224217007539
SSA,2007,6.15971121314558
TSS,2007,6.16224217007544
UMC,2007,9.40870713382975
WLD,2007,4.37327669000231
,2007,
,2007,
,2007,
,2007,
,2007,
AFG,2008,3.92498381999467
ALB,2008,7.50004143020151
DZA,2008,2.49999999997046
ASM,2008,-2.65734265734265
AND,2008,-5.55918636850581
AGO,2008,11.1699999942146
ATG,2008,-0.0140064472754204
ARG,2008,4.05723310346406
ARM,2008,6.90000000042959
ABW,2008,1.83575517191368
AUS,2008,3.58622797986055
AUT,2008,1.4604236757386
AZE,2008,10.7589780604684
BHS,2008,-2.32364807041851
BHR,2008,6.24501077496258
BGD,2008,6.01378975738535
BRB,2008,0.633461059309965
BLR,2008,10.199999472722
BEL,2008,0.446928735275904
BLZ,2008,-1.53859392110355
BEN,2008,4.89657708429647
BMU,2008,-1.86595582635186
BTN,2008,4.52944869181806
BOL,2008,6.14849787462164
BIH,2008,5.44383103450177
BWA,2008,3.25207295796832
BRA,2008,5.09419544658736
VGB,2008,..
BRN,2008,-1.93971463784671
BGR,2008,6.1295587623277
BFA,2008,5.79999174105387
BDI,2008,4.86171636712641
CPV,2008,7.03901129565128
KHM,2008,6.69157747619946
CMR,2008,2.8476778892105
CAN,2008,0.995406309993598
CYM,2008,-0.357401372925935
CAF,2008,2.05413096200485
TCD,2008,3.05269153196828
CHI,2008,..
CHL,2008,3.7893928023371
CHN,2008,9.65067891939361
COL,2008,3.28344618616541
COM,2008,3.96461118871815
COD,2008,6.22589426869193
COG,2008,6.30637595585259
CRI,2008,4.73817487709474
CIV,2008,4.7826659787672
HRV,2008,2.01952178877016
CUB,2008,4.11682804164681
CUW,2008,2.18804308019168
CYP,2008,3.6468119905756
CZE,2008,2.68641195092762
DNK,2008,-0.512016744849106
DJI,2008,..
DMA,2008,7.12105798575789
DOM,2008,3.20950426157958
ECU,2008,6.56492068224719
EGY,2008,7.15628356711522
SLV,2008,2.15440298282768
GNQ,2008,17.7991091333811
ERI,2008,-9.78303001782456
EST,2008,-5.13200095768519
SWZ,2008,0.821663913800052
ETH,2008,10.7885216853725
FRO,2008,..
FJI,2008,1.03279422025967
FIN,2008,0.783995060876521
FRA,2008,0.254945960124033
PYF,2008,0.00676755066312751
GAB,2008,-3.30843064878751
GMB,2008,6.25590553394287
GEO,2008,2.42161440960641
DEU,2008,0.95987913356484
GHA,2008,9.14979893831817
GIB,2008,..
GRC,2008,-0.335172543061219
GRL,2008,6.1661327018619
GRD,2008,0.947542624907697
GUM,2008,2.03458799593082
GTM,2008,3.29352400028485
GIN,2008,4.13301615965833
GNB,2008,4.52457514440721
GUY,2008,1.75522349592019
HTI,2008,2.6580323082747
HND,2008,4.23160011009342
HKG,2008,2.12798181467106
HUN,2008,1.00394302900897
ISL,2008,2.20949641882098
IND,2008,3.08669805921981
IDN,2008,6.01370359922831
IRN,2008,0.250856552511053
IRQ,2008,8.22810710383277
IRL,2008,-4.48407064569804
IMN,2008,4.90000100081545
ISR,2008,3.25116336079073
ITA,2008,-0.962012840579291
JAM,2008,-0.811736703280815
JPN,2008,-1.22428900072828
JOR,2008,7.22038637280139
KAZ,2008,3.30000000021091
KEN,2008,0.232282744812977
KIR,2008,-2.98507462686567
PRK,2008,..
KOR,2008,3.01298487281167
XKX,2008,..
KWT,2008,2.47975694278544
KGZ,2008,8.40161604861429
LAO,2008,7.82490276337012
LVA,2008,-3.24912072305602
LBN,2008,9.06912826789082
LSO,2008,5.52341966978646
LBR,2008,7.14569112811476
LBY,2008,-0.162048238799883
LIE,2008,1.79808847836411
LTU,2008,2.61442303328732
LUX,2008,-0.30017619444267
MAC,2008,3.39134349083308
MDG,2008,6.71263253913001
MWI,2008,7.63973639933594
MYS,2008,4.83176988913097
MDV,2008,8.97981687178448
MLI,2008,4.77314508142975
MLT,2008,3.8263591660248
MHL,2008,-7.64627478196799
MRT,2008,-0.331079195278377
MUS,2008,5.38696254207251
MEX,2008,0.943331863036903
FSM,2008,-2.40849258666222
MDA,2008,7.80000014541523
MCO,2008,0.73961279095063
MNG,2008,8.90036794067551
MNE,2008,7.22275259212526
MAR,2008,5.68453936284732
MOZ,2008,6.87802942560995
MMR,2008,10.2553053929808
NAM,2008,2.64981203780268
NRU,2008,75.6097560975612
NPL,2008,6.10463914373472
NLD,2008,2.17032485133603
NCL,2008,..
NZL,2008,-1.2395351114323
NIC,2008,3.43477216304957
NER,2008,7.73141422777337
NGA,2008,6.7644727778017
MKD,2008,5.47200139015595
MNP,2008,-11.0697674418605
NOR,2008,0.481919541231974
OMN,2008,8.20007815759141
PAK,2008,2.1204410433083
PLW,2008,-5.49393600258631
PAN,2008,9.85565510810169
PNG,2008,-0.296457845880582
PRY,2008,6.4962921197091
PER,2008,9.1265683014642
PHL,2008,4.34448730509183
POL,2008,4.19998126444942
PRT,2008,0.319247925063081
PRI,2008,-1.84413424978011
QAT,2008,17.6635563626089
ROU,2008,9.30746717077338
RUS,2008,5.19996926404957
RWA,2008,11.161263870131
WSM,2008,3.55610467395
SMR,2008,-0.500939261114581
STP,2008,6.2287850696102
SAU,2008,6.24975335613946
SEN,2008,3.70316906391386
SRB,2008,5.6555766215919
SYC,2008,-2.72594626154864
SLE,2008,5.43589304424921
SGP,2008,1.86348345462035
SXM,2008,..
SVK,2008,5.574886345113
SVN,2008,3.50984151699558
SLB,2008,6.22596954376191
SOM,2008,6.69435192560192
ZAF,2008,3.1910438863288
SSD,2008,..
ESP,2008,0.887067045576416
LKA,2008,5.95008814473897
KNA,2008,11.1785279683724
LCA,2008,4.94932194028057
MAF,2008,..
VCT,2008,0.404640808638888
SDN,2008,3.84674473121058
SUR,2008,4.14340681165626
SWE,2008,-0.450559256743361
CHE,2008,2.80798363168692
SYR,2008,4.47667273608019
TJK,2008,7.89999827154939
TZA,2008,5.68641685905224
THA,2008,1.72569884866334
TLS,2008,11.3948048266465
TGO,2008,4.03564527277351
TON,2008,4.75016965581759
TTO,2008,3.39173707807387
TUN,2008,4.23778147502819
TUR,2008,0.815024573007705
TKM,2008,14.7
TCA,2008,..
TUV,2008,6.66666666666667
UGA,2008,8.70875190154499
UKR,2008,2.24349159628288
ARE,2008,3.19183627331816
GBR,2008,-0.225726974764584
USA,2008,0.113587248258867
URY,2008,7.17614466455107
UZB,2008,9.02916101784777
VUT,2008,5.60099182147214
VEN,2008,5.27785412398782
VNM,2008,5.66177120891362
VIR,2008,1.21862495452891
PSE,2008,7.42918225547835
YEM,2008,3.64756947012633
ZMB,2008,7.77389581542363
ZWE,2008,-17.6689463301054
AFE,2008,4.3710975723267
AFW,2008,6.28146530751468
ARB,2008,5.55075507405265
CSS,2008,0.54217939444186
CEB,2008,3.93561539955252
EAR,2008,3.44482529832393
EAS,2008,4.38495001229604
EAP,2008,8.61568809514883
TEA,2008,8.61541267345021
EMU,2008,0.424721952480184
ECS,2008,1.01657325581786
ECA,2008,3.06266605956918
TEC,2008,4.45629803386404
EUU,2008,0.641259951664836
FCS,2008,5.04211251855639
HPC,2008,5.64147686899021
HIC,2008,0.675885063107515
IBD,2008,5.90542406798158
IBT,2008,5.83585509540798
IDB,2008,4.15042279823392
IDX,2008,5.87613700800567
IDA,2008,5.03006015307899
LTE,2008,6.92156827366756
LCN,2008,3.64048779331054
LAC,2008,3.73980822787215
TLA,2008,3.80984520606017
LDC,2008,6.44492278039235
LMY,2008,5.91256471731208
LIC,2008,5.5421263131787
LMC,2008,4.58361813322834
MEA,2008,4.57602748558443
MNA,2008,3.71624261777279
TMN,2008,3.68896402035884
MIC,2008,5.91964385033342
NAC,2008,0.181624377579396
INX,2008,..
OED,2008,0.385099491947983
OSS,2008,2.05764255095009
PSS,2008,2.13121676754764
PST,2008,0.355737384773008
PRE,2008,6.38702191185929
SST,2008,1.77150771306991
SAS,2008,3.2981049942519
TSA,2008,3.29810499425187
SSF,2008,5.18944068824483
SSA,2008,5.19701159459629
TSS,2008,5.18944068824474
UMC,2008,6.26537334501975
WLD,2008,2.06249593292567
,2008,
,2008,
,2008,
,2008,
,2008,
AFG,2009,21.3905283926492
ALB,2009,3.35428934987461
DZA,2009,1.20000000003458
ASM,2009,-4.16666666666666
AND,2009,-5.30284654348291
AGO,2009,0.860000002152788
ATG,2009,-11.9629660759428
ARG,2009,-5.91852507634947
ARM,2009,-14.1000000006998
ABW,2009,-11.6777413693852
AUS,2009,1.89257360858259
AUT,2009,-3.76457817791677
AZE,2009,9.29636374447091
BHS,2009,-4.17542805647342
BHR,2009,2.53988593585052
BGD,2009,5.04512479919337
BRB,2009,-5.01727595949662
BLR,2009,0.199995249384855
BEL,2009,-2.02074306169408
BLZ,2009,-0.450692253865967
BEN,2009,2.31929213912838
BMU,2009,-5.6266977105161
BTN,2009,7.66749240307558
BOL,2009,3.35699957430565
BIH,2009,-3.00445593013346
BWA,2009,-14.1442346163423
BRA,2009,-0.125812002161169
VGB,2009,..
BRN,2009,-1.76453554132601
BGR,2009,-3.34714226298303
BFA,2009,2.96195085866692
BDI,2009,3.81274536633418
CPV,2009,-1.50358672385678
KHM,2009,0.0866969592693891
CMR,2009,2.57925177738754
CAN,2009,-2.91508623949733
CYM,2009,-7.20048278238133
CAF,2009,8.58726042640994
TCD,2009,4.21769555189633
CHI,2009,..
CHL,2009,-1.1180372326977
CHN,2009,9.39872563259674
COL,2009,1.13964864548062
COM,2009,3.24074072826829
COD,2009,2.85506401011484
COG,2009,11.6372888615758
CRI,2009,-0.87345594081205
CIV,2009,3.60332156667053
HRV,2009,-7.21512020196286
CUB,2009,1.4513054307407
CUW,2009,-0.531308242338184
CYP,2009,-2.01526235906867
CZE,2009,-4.65733109171755
DNK,2009,-4.90654772965155
DJI,2009,..
DMA,2009,-1.16959064327486
DOM,2009,0.946155167790621
ECU,2009,1.0910129698311
EGY,2009,4.67359980000663
SLV,2009,-2.10876837627522
GNQ,2009,1.34335628806095
ERI,2009,3.8765015275421
EST,2009,-14.6290550324223
SWZ,2009,1.56504885243515
ETH,2009,8.80255319782566
FRO,2009,-4.30300216202099
FJI,2009,-1.38603770763581
FIN,2009,-8.0744474323113
FRA,2009,-2.87331382849632
PYF,2009,-4.23139183069446
GAB,2009,0.130331119816617
GMB,2009,6.6657243078367
GEO,2009,-3.65075229596822
DEU,2009,-5.69383633640285
GHA,2009,4.84448705175076
GIB,2009,..
GRC,2009,-4.30073348668201
GRL,2009,0.865952328886948
GRD,2009,-6.61328134799545
GUM,2009,0.438683948155543
GTM,2009,0.476898106596394
GIN,2009,-1.12264204848687
GNB,2009,2.44795106862898
GUY,2009,3.61150847218585
HTI,2009,5.89037894844316
HND,2009,-2.43162787988011
HKG,2009,-2.45908947336588
HUN,2009,-6.59786721850169
ISL,2009,-7.66380956025947
IND,2009,7.86188883286074
IDN,2009,4.62887118346032
IRN,2009,1.00738546285622
IRQ,2009,3.37929909442771
IRL,2009,-5.0957831845721
IMN,2009,2.10000027181374
ISR,2009,0.883120393565378
ITA,2009,-5.2809372082931
JAM,2009,-4.3453018579464
JPN,2009,-5.69323635882266
JOR,2009,5.02371007272669
KAZ,2009,1.19999999942873
KEN,2009,3.30693981631089
KIR,2009,0.512820512820511
PRK,2009,..
KOR,2009,0.792698989518186
XKX,2009,5.03485413839893
KWT,2009,-7.07605643073411
KGZ,2009,2.88629457537731
LAO,2009,7.50177491225853
LVA,2009,-14.2601400377132
LBN,2009,10.232155577776
LSO,2009,-1.25375779920832
LBR,2009,5.30054050291531
LBY,2009,-4.4001817631021
LIE,2009,-1.15748291975636
LTU,2009,-14.8386083735986
LUX,2009,-3.23895402683188
MAC,2009,1.27440707233202
MDG,2009,-3.9787086116544
MWI,2009,8.32810985214307
MYS,2009,-1.51352871598714
MDV,2009,-8.15776321543765
MLI,2009,4.80632226697864
MLT,2009,-1.13387365460049
MHL,2009,3.69821916480055
MRT,2009,0.0978758719728035
MUS,2009,3.31507699790781
MEX,2009,-6.29525055780502
FSM,2009,1.09309924105246
MDA,2009,-6.00000026352828
MCO,2009,-11.3344849924422
MNG,2009,-1.26859893608282
MNE,2009,-5.79509699477244
MAR,2009,3.74576940136258
MOZ,2009,5.92897187460815
MMR,2009,10.5500090961932
NAM,2009,0.295970914001089
NRU,2009,-5.55555555555564
NPL,2009,4.5330787246486
NLD,2009,-3.66688393735825
NCL,2009,..
NZL,2009,-0.051952422293283
NIC,2009,-3.29129212830696
NER,2009,1.96260090694645
NGA,2009,8.03692510099067
MKD,2009,-0.358614856979671
MNP,2009,-17.5732217573222
NOR,2009,-1.94036469505112
OMN,2009,6.1123956079346
PAK,2009,3.47255059567348
PLW,2009,-7.26061221684758
PAN,2009,1.24299212683259
PNG,2009,6.80042148322096
PRY,2009,-0.261137328080281
PER,2009,1.0958236592427
PHL,2009,1.44832306275669
POL,2009,2.83218405318897
PRT,2009,-3.12207942033321
PRI,2009,-1.95242514172253
QAT,2009,11.9565611289086
ROU,2009,-5.51739440805439
RUS,2009,-7.79999391271275
RWA,2009,6.24826524602575
WSM,2009,-0.541677601834593
SMR,2009,-10.3209565764632
STP,2009,3.30241414342119
SAU,2009,-2.05926391316528
SEN,2009,2.75210448455053
SRB,2009,-2.73175198917728
SYC,2009,-2.47937594726137
SLE,2009,3.20943156226375
SGP,2009,0.127953382778088
SXM,2009,..
SVK,2009,-5.45553286715979
SVN,2009,-7.54843779134178
SLB,2009,2.86426790167438
SOM,2009,6.69435192560508
ZAF,2009,-1.53808913525583
SSD,2009,5.04164187983342
ESP,2009,-3.7631070424473
LKA,2009,3.53891205317842
KNA,2009,-3.37930611341334
LCA,2009,-2.82889954830628
MAF,2009,..
VCT,2009,-1.3781936056056
SDN,2009,-2.76770436599138
SUR,2009,3.01369898266211
SWE,2009,-4.33979057452935
CHE,2009,-2.29737463071545
SYR,2009,5.91204279337705
TJK,2009,3.90000114826496
TZA,2009,5.26910524873463
THA,2009,-0.690618232300579
TLS,2009,10.1469544183475
TGO,2009,5.45382399431942
TON,2009,-5.19910903711188
TTO,2009,-4.3917292474614
TUN,2009,3.04345012371552
TUR,2009,-4.82315395301769
TKM,2009,6.10000011485643
TCA,2009,..
TUV,2009,-6.25
UGA,2009,6.80151734860395
UKR,2009,-15.1364679101502
ARE,2009,-5.24292190385027
GBR,2009,-4.61495740242552
USA,2009,-2.57650023426996
URY,2009,4.24349419462426
UZB,2009,8.05093332733966
VUT,2009,3.03730354099602
VEN,2009,-3.20230265749002
VNM,2009,5.39789754014181
VIR,2009,-6.59478885893981
PSE,2009,8.59349087893864
YEM,2009,3.86622951587742
ZMB,2009,9.2203484058663
ZWE,2009,12.0195599748423
AFE,2009,0.880331357920653
AFW,2009,6.282102397926
ARB,2009,0.409202168817103
CSS,2009,-2.59982014513834
CEB,2009,-3.50654872544688
EAR,2009,0.635224721073683
EAS,2009,2.56094713446137
EAP,2009,7.98496641412531
TEA,2009,7.98436893969252
EMU,2009,-4.53414800844486
ECS,2009,-4.45788237385098
ECA,2009,-3.45157664165765
TEC,2009,-4.67251564030255
EUU,2009,-4.34869986052647
FCS,2009,3.06541528646061
HPC,2009,3.73811898333602
HIC,2009,-3.37852833748033
IBD,2009,2.78633753746062
IBT,2009,2.96973926588147
IDB,2009,5.97699972231645
IDX,2009,4.25262338382093
IDA,2009,5.07761164641308
LTE,2009,3.69614342524598
LCN,2009,-2.27909193569647
LAC,2009,-2.40638979699085
TLA,2009,-2.3298412569626
LDC,2009,4.25871481156703
LMY,2009,3.97547633156398
LIC,2009,4.15447807492268
LMC,2009,5.94531419375014
MEA,2009,0.594667396165519
MNA,2009,2.55154709322407
TMN,2009,2.50555633576339
MIC,2009,3.97185492021777
NAC,2009,-2.60460764455688
INX,2009,..
OED,2009,-3.3972493503999
OSS,2009,-3.59888262727243
PSS,2009,-0.59207485722942
PST,2009,-3.39144617788403
PRE,2009,4.92226229828572
SST,2009,-3.28005519090549
SAS,2009,6.94990015884613
TSA,2009,6.94990015884613
SSF,2009,3.18048086161826
SSA,2009,3.18540561641203
TSS,2009,3.18048086161834
UMC,2009,3.46942675321247
WLD,2009,-1.35578209060762
,2009,
,2009,
,2009,
,2009,
,2009,
AFG,2010,14.3624414710737
ALB,2010,3.70693815255319
DZA,2010,4.80000000030061
ASM,2010,0.299850074962521
AND,2010,-1.97495799965345
AGO,2010,4.39837593810763
ATG,2010,-7.84043006330508
ARG,2010,10.1253981561002
ARM,2010,2.2000000002151
ABW,2010,-2.73345679250639
AUS,2010,2.22653807797504
AUT,2010,1.83709367680054
AZE,2010,5.04894451349574
BHS,2010,1.53866248693835
BHR,2010,4.33429917283131
BGD,2010,5.57178818533122
BRB,2010,-2.21771043677749
BLR,2010,7.79826683524436
BEL,2010,2.86429270764155
BLZ,2010,1.23995291537476
BEN,2010,2.11406472648392
BMU,2010,-2.50287828947368
BTN,2010,11.9318739003882
BOL,2010,4.1267225910567
BIH,2010,0.865669260237084
BWA,2010,10.1222091179732
BRA,2010,7.52822581815364
VGB,2010,..
BRN,2010,2.59896574643226
BGR,2010,1.55535951301474
BFA,2010,8.44628157707625
BDI,2010,5.12415999439806
CPV,2010,1.83641914989978
KHM,2010,5.96307857286416
CMR,2010,2.89902472122014
CAN,2010,3.09080637403602
CYM,2010,-2.71563682344265
CAF,2010,4.63081843223307
TCD,2010,13.5501008595489
CHI,2010,..
CHL,2010,5.85165101730949
CHN,2010,10.6358710644913
COL,2010,4.49465897070922
COM,2010,3.77776674982255
COD,2010,7.10797657581392
COG,2010,9.93126543095578
CRI,2010,5.36034347694341
CIV,2010,6.84804939907013
HRV,2010,-1.22486414117947
CUB,2010,2.39035229650723
CUW,2010,0.0823066088131412
CYP,2010,2.28354499702917
CZE,2010,2.43490215904518
DNK,2010,1.87099114718497
DJI,2010,..
DMA,2010,0.672634400445048
DOM,2010,8.33965105962218
ECU,2010,4.02913787986621
EGY,2010,5.14723485746742
SLV,2010,2.15419536693635
GNQ,2010,-8.92417588851806
ERI,2010,2.19419034888082
EST,2010,2.44426511799784
SWZ,2010,3.79375496828149
ETH,2010,12.5505383459308
FRO,2010,-0.576939114349187
FJI,2010,2.95467242212241
FIN,2010,3.18595865407703
FRA,2010,1.94943762312663
PYF,2010,-2.4660641898174
GAB,2010,7.08988731455126
GMB,2010,5.90833580968288
GEO,2010,6.24640865303363
DEU,2010,4.17988249873657
GHA,2010,7.89971194051621
GIB,2010,..
GRC,2010,-5.47780804926842
GRL,2010,1.73582505889665
GRD,2010,-0.511146187173722
GUM,2010,2.26325193567601
GTM,2010,2.88417542800377
GIN,2010,4.81337067573304
GNB,2010,5.60536310250697
GUY,2010,4.13844160137342
HTI,2010,-5.65151153448299
HND,2010,3.73114034433009
HKG,2010,6.76766257042567
HUN,2010,1.0762540427767
ISL,2010,-2.83277491540855
IND,2010,8.49758470221235
IDN,2010,6.2238541798264
IRN,2010,5.79793829590261
IRQ,2010,6.40256484471193
IRL,2010,1.68297202204354
IMN,2010,3.39999842395957
ISR,2010,5.66851511790733
ITA,2010,1.71329583916922
JAM,2010,-1.45714720947502
JPN,2010,4.09791791930137
JOR,2010,2.31483422063046
KAZ,2010,7.30000000329814
KEN,2010,8.05847360290906
KIR,2010,1.0204081632653
PRK,2010,..
KOR,2010,6.80482491783671
XKX,2010,4.93995095961395
KWT,2010,-2.37054804702014
KGZ,2010,-0.471566596791618
LAO,2010,8.52690551739717
LVA,2010,-4.455567259981
LBN,2010,7.97513555844932
LSO,2010,5.26967078056286
LBR,2010,6.09982524004147
LBY,2010,5.0272476723775
LIE,2010,..
LTU,2010,1.65124065328366
LUX,2010,3.76041359255095
MAC,2010,25.1225945599347
MDG,2010,0.619239744622121
MWI,2010,6.87406585401583
MYS,2010,7.42484738326097
MDV,2010,6.83547135623688
MLI,2010,5.31393527895875
MLT,2010,5.5436400107222
MHL,2010,5.44676450566732
MRT,2010,2.62022952055378
MUS,2010,4.37720322344293
MEX,2010,4.9713345832195
FSM,2010,2.25938995585932
MDA,2010,7.10000010705836
MCO,2010,2.06522003847931
MNG,2010,6.3651616786311
MNE,2010,2.73433108233829
MAR,2010,3.49955709403216
MOZ,2010,6.67972935662864
MMR,2010,9.6344394520444
NAM,2010,6.03924947955858
NRU,2010,0
NPL,2010,4.81641464694573
NLD,2010,1.34273933636553
NCL,2010,..
NZL,2010,1.44462128410649
NIC,2010,4.40964549908733
NER,2010,8.57816674262253
NGA,2010,8.00565591628646
MKD,2010,3.35875085773812
MNP,2010,1.3959390862944
NOR,2010,0.787051845495441
OMN,2010,1.71398531148034
PAK,2010,1.50171752152883
PLW,2010,-0.895890472497513
PAN,2010,5.82799344815517
PNG,2010,10.1284540720232
PRY,2010,11.0952312685521
PER,2010,8.33245910749577
PHL,2010,7.33449996514402
POL,2010,2.93463818052832
PRT,2010,1.73762547590566
PRI,2010,-0.413254118484772
QAT,2010,19.5923315337859
ROU,2010,-3.90123628018621
RUS,2010,4.49999999920672
RWA,2010,7.33465478667033
WSM,2010,6.1247199226125
SMR,2010,-5.47368421052632
STP,2010,1.44843400467023
SAU,2010,5.03950757174239
SEN,2010,3.39088925336209
SRB,2010,0.73104455254213
SYC,2010,4.50513204312067
SLE,2010,6.63749245827168
SGP,2010,14.5197497108994
SXM,2010,3.19999269219366
SVK,2010,6.71663274983085
SVN,2010,1.34374847220215
SLB,2010,9.70838816928725
SOM,2010,6.69435192560412
ZAF,2010,3.03973288127956
SSD,2010,5.49341639529945
ESP,2010,0.162919517758226
LKA,2010,8.01596737040464
KNA,2010,0.0439776540971621
LCA,2010,0.330018546071486
MAF,2010,..
VCT,2010,-4.47046793507802
SDN,2010,3.85824195230107
SUR,2010,5.16882515225814
SWE,2010,5.95210700755608
CHE,2010,3.24339733550173
SYR,2010,5.19190584075331
TJK,2010,6.49999908585235
TZA,2010,6.33652342666889
THA,2010,7.51339053261624
TLS,2010,9.33151176629212
TGO,2010,5.85435269284599
TON,2010,0.803490182523831
TTO,2010,3.32322471027371
TUN,2010,2.97113275066512
TUR,2010,8.42710432276191
TKM,2010,9.19999998805483
TCA,2010,..
TUV,2010,-2.22222222222223
UGA,2010,5.63761163749757
UKR,2010,4.09200436668087
ARE,2010,1.60285004671354
GBR,2010,2.23868863381415
USA,2010,2.6951925838264
URY,2010,7.8034096507169
UZB,2010,7.5971679610016
VUT,2010,1.25886720329326
VEN,2010,-1.48879125078348
VNM,2010,6.42324482239482
VIR,2010,0.596383224317051
PSE,2010,5.77736205629419
YEM,2010,7.70230703961865
ZMB,2010,10.2982233241213
ZWE,2010,21.4520609184971
AFE,2010,5.23377797192232
AFW,2010,6.97060061867415
ARB,2010,4.81457026982723
CSS,2010,0.991500471284184
CEB,2010,1.43626802392811
EAR,2010,6.51341351158095
EAS,2010,7.60959353290056
