iso3,year,net_migration,conflict_deaths,gdp,gdp_growth,internet_usage,liberal_dem,disaster_deaths_per_100k,pop_growth,population,sanctioned,unemployment_youth
DOM,1970,-13518,NA,NA,NA,NA,NA,NA,NA,4475871,NA,NA
DOM,1971,-14162,NA,NA,NA,NA,NA,NA,NA,4599841,NA,NA
DOM,1972,-14342,NA,NA,NA,NA,NA,NA,NA,4724801,NA,NA
DOM,1973,-14106,NA,NA,NA,NA,NA,NA,NA,4851183,NA,NA
DOM,1974,-13514,NA,NA,NA,NA,NA,NA,NA,4978582,NA,NA
DOM,1975,-13171,NA,NA,NA,NA,NA,NA,NA,5106453,NA,NA
DOM,1976,-13345,NA,NA,NA,NA,NA,NA,NA,5235318,NA,NA
DOM,1977,-13738,NA,NA,NA,NA,NA,NA,NA,5365074,NA,NA
DOM,1978,-13949,NA,NA,NA,NA,NA,NA,NA,5495443,NA,NA
DOM,1979,-14748,NA,NA,NA,NA,NA,NA,NA,5625864,NA,NA
DOM,1980,-17487,NA,NA,NA,NA,NA,NA,NA,5755800,NA,NA
DOM,1981,-19810,NA,NA,NA,NA,NA,NA,NA,5885244,NA,NA
DOM,1982,-20884,NA,NA,NA,NA,NA,NA,NA,6014979,NA,NA
DOM,1983,-21584,NA,NA,NA,NA,NA,NA,NA,6147213,NA,NA
DOM,1984,-22238,NA,NA,NA,NA,NA,NA,NA,6282104,NA,NA
DOM,1985,-23385,NA,NA,NA,NA,NA,NA,NA,6417798,NA,NA
DOM,1986,-24769,NA,NA,NA,NA,NA,NA,NA,6554325,NA,NA
DOM,1987,-25852,NA,NA,NA,NA,NA,NA,NA,6692720,NA,NA
DOM,1988,-26560,NA,NA,NA,NA,NA,NA,NA,6834207,NA,NA
DOM,1989,-26983,NA,NA,NA,0,NA,0,NA,6980033,1,NA
DOM,1990,-27399,NA,7073675545,-5.45431239511258,0,0.247,NA,2.111788867,7129004,1,NA
DOM,1991,-29349,NA,9824483340,0.944138889056561,0,0.233,0.13739264,2.07397994,7278402,1,12.293
DOM,1992,-29822,NA,11605382504,11.2209327396002,0,0.233,NA,2.025645393,7427340,1,12.143
DOM,1993,-30265,NA,13081042400,7.36451304171301,0,0.229,0.39598298,1.982733697,7576074,1,11.736
DOM,1994,-30721,NA,14644734599,2.60035426827731,0,0.223,NA,1.932869621,7723934,1,11.742
DOM,1995,-29610,NA,16637370839,5.68543073698642,0.017233601,0.234,0.13977565,1.87028572,7869753,1,12.051
DOM,1996,-29875,NA,18241622548,5.97782511434266,0.074987053,0.287,0.336981264,1.795293132,8012314,1,12.202
DOM,1997,-30020,NA,20017450041,8.88526906590393,0.142687565,0.344,NA,1.704764411,8150076,1,12.074
DOM,1998,-30030,NA,21672215547,6.71447771177176,0.233914189,0.357,4.189746,1.607244636,8282126,1,12.131
DOM,1999,-30104,NA,22136579397,5.94004913628554,1.104743874,0.363,NA,1.548513885,8411374,1,12.22
DOM,2000,-30231,NA,24305780629,4.6617622800146,3.704692356,0.372,NA,1.526878889,8540791,1,12.46
DOM,2001,-30371,NA,25601823688,2.45951636772918,4.429390697,0.369,0.034605917,1.490443156,8669040,1,13.507
DOM,2002,-30477,NA,27137440786,4.49510340292099,6.823725733,0.362,0.034109887,1.44368039,8795101,1,12.765
DOM,2003,-30549,NA,21403167848,-1.34570618506442,7.898392937,0.358,0.235429776,1.40844926,8919852,1,13.466
DOM,2004,-30709,NA,22322387382,2.57013427930197,8.865553461,0.354,7.77385268,1.372566715,9043127,1,12.939
DOM,2005,-30883,NA,35777560684,9.4282369467968,11.48319778,0.357,0.130936184,1.336154561,9164768,1,13.541
DOM,2006,-30977,NA,37879830084,9.1743554058408,14.84492837,0.353,NA,1.294401662,9284168,1,10.809
DOM,2007,-30898,NA,43965458509,7.41595171481455,17.66,0.353,1.86126478,1.26337587,9402206,1,12.369
DOM,2008,-30605,NA,48122601530,3.20950426157958,20.82,0.351,0.13651226,1.276012214,9522948,1,10.582
DOM,2009,-30468,NA,48261078914,0.946155167790621,27.72,0.351,0.07255344,1.305249779,9648061,1,12.512
DOM,2010,-30489,NA,53860187258,8.33965105962218,31.4,0.349,0.07160571,1.314837822,9775755,1,10.835
DOM,2011,-30572,NA,58029773599,3.13342300326755,38,0.338,0.11106912,1.300681992,9903737,1,13.999
DOM,2012,-30615,NA,60681535653,2.71736789670562,42.32,0.333,0.07975368,1.275637364,10030882,1,14.862
DOM,2013,-30563,NA,62682159338,4.87520509332271,45.9,0.324,0,1.249960981,10157051,1,17.433
DOM,2014,-30449,NA,67179955677,7.05046368965911,49.58,0.322,0.009725625,1.223783405,10282115,1,13.361
DOM,2015,-30310,NA,71164826837,6.9270187716221,54.21576634,0.314,0.01921999,1.196044004,10405832,1,16.457
DOM,2016,-30181,NA,75704647878,6.65920026269582,63.87086474,0.302,0.19947588,1.163320183,10527592,1,16.776
DOM,2017,-30055,NA,79998046306,4.66670467732366,67.57124533,0.291,0.046960495,1.130145929,10647244,1,13.471
DOM,2018,-29944,NA,85555390139,6.98252758458058,74.82204836,0.299,0,1.10483768,10765531,1,14.888
DOM,2019,-29830,NA,88941372558,5.05216802016253,79.71545398,0.3,NA,1.074974829,10881882,1,15.886
DOM,2020,-14966,NA,78844656298,-6.72023937283404,82.19830578,0.411,0.0545471,1.076552247,10999664,1,14.806
DOM,2021,-14966,NA,NA,12.2719902347896,85.24298638,NA,0.017989052,NA,11117873,NA,NA
DOM,2022,-29294,NA,NA,4.85832403582451,85.24298638,NA,0.01781131,NA,11228821,NA,NA
DOM,2023,-29099,NA,NA,2.36061568723294,85.24298638,NA,0.335304856,NA,11332972,NA,NA
DZA,1960,-55202,NA,NA,NA,NA,NA,NA,NA,11394307,NA,NA
DZA,1961,-111448,NA,NA,NA,NA,NA,NA,NA,11598608,NA,NA
DZA,1962,-99071,NA,NA,NA,NA,NA,NA,NA,11778260,NA,NA
DZA,1963,-110250,NA,NA,NA,NA,NA,NA,NA,11969451,NA,NA
DZA,1964,-94017,NA,NA,NA,NA,NA,NA,NA,12179099,NA,NA
DZA,1965,-122843,NA,NA,NA,NA,NA,NA,NA,12381256,NA,NA
DZA,1966,-31076,NA,NA,NA,NA,NA,NA,NA,12613389,NA,NA
DZA,1967,-25103,NA,NA,NA,NA,NA,NA,NA,12897115,NA,NA
DZA,1968,-25027,NA,NA,NA,NA,NA,NA,NA,13190975,NA,NA
DZA,1969,-29825,NA,NA,NA,NA,NA,NA,NA,13491016,NA,NA
DZA,1970,-37056,NA,NA,NA,NA,NA,NA,NA,13795915,NA,NA
DZA,1971,-35129,NA,NA,NA,NA,NA,NA,NA,14110271,NA,NA
DZA,1972,-32867,NA,NA,NA,NA,NA,NA,NA,14439748,NA,NA
DZA,1973,-29960,NA,NA,NA,NA,NA,NA,NA,14786469,NA,NA
DZA,1974,-27618,NA,NA,NA,NA,NA,NA,NA,15153602,NA,NA
DZA,1975,338533,NA,NA,NA,NA,NA,NA,NA,15724692,NA,NA
DZA,1976,340146,NA,NA,NA,NA,NA,NA,NA,16500516,NA,NA
DZA,1977,5348,NA,NA,NA,NA,NA,NA,NA,17134192,NA,NA
DZA,1978,19312,NA,NA,NA,NA,NA,NA,NA,17632645,NA,NA
DZA,1979,24300,NA,NA,NA,NA,NA,NA,NA,18166981,NA,NA
DZA,1980,29298,NA,NA,NA,NA,NA,NA,NA,18739378,NA,NA
DZA,1981,34865,NA,NA,NA,NA,NA,NA,NA,19351357,NA,NA
DZA,1982,41604,NA,NA,NA,NA,NA,NA,NA,20000096,NA,NA
DZA,1983,49152,NA,NA,NA,NA,NA,NA,NA,20682111,NA,NA
DZA,1984,56796,NA,NA,NA,NA,NA,NA,NA,21393530,NA,NA
DZA,1985,64927,NA,NA,NA,NA,NA,NA,NA,22132905,NA,NA
DZA,1986,59893,NA,NA,NA,NA,NA,NA,NA,22882553,NA,NA
DZA,1987,-18564,NA,NA,NA,NA,NA,NA,NA,23586101,NA,NA
DZA,1988,-18817,NA,NA,NA,NA,NA,NA,NA,24243018,NA,NA
DZA,1989,-19900,NA,NA,NA,0,NA,0.08839063,NA,24889507,1,NA
DZA,1990,-21641,NA,62048507531,0.800000580172025,0,0.163,NA,2.494067638,25518074,1,NA
DZA,1991,-23561,34,45715676428,-1.20000058514302,0,0.156,NA,2.384652804,26133905,1,32.573
DZA,1992,-25186,257,48003133347,1.80000230244059,0,0.083,0.07850966,2.323751863,26748303,1,38.644
DZA,1993,-26202,800,49945584453,-2.10000075769102,0,0.081,0.135261974,2.240369269,27354327,1,41.616
DZA,1994,-31916,1916,42543176829,-0.899996552733739,3.60674e-4,0.101,0.83401923,2.107746513,27937006,1,44.204
DZA,1995,-28581,3008,41764291672,3.79999479027065,0.001768954,0.112,NA,1.918044199,28478022,1,51.109
DZA,1996,-9849,1084,46941554225,4.09999847039315,0.001738533,0.159,0.013800413,1.763319561,28984634,1,45.95
DZA,1997,14071,1403,48177612042,1.09999993888552,0.010268463,0.154,0.013570349,1.681159712,29476031,1,41.748
DZA,1998,-27387,3029,48187781984,5.10000360896734,0.020238555,0.151,NA,1.510573237,29924668,1,44.59
DZA,1999,-12084,1031,48640671735,3.20000155385381,0.199523843,0.158,0.11204081,1.398429124,30346083,1,47.891
DZA,2000,-18994,947,54790398570,3.80000000133005,0.491705679,0.161,0.155972661,1.402290858,30774621,1,50.69
DZA,2001,-25798,642,59413400924,2.99999999909843,0.646114017,0.161,2.95183,1.375930803,31200985,1,46.98
DZA,2002,-36255,539,61516103406,5.40000000025718,1.59164126,0.16,0.1517801,1.348866952,31624696,1,46.09
DZA,2003,-39330,670,73482264191,6.50000000017639,2.195359731,0.162,7.39021941,1.354238911,32055883,1,43.927
DZA,2004,-38621,451,91913680985,4.50000000010007,4.634475088,0.164,0.067671105,1.407273215,32510186,1,34.223
DZA,2005,-111256,229,107047000000,5.39999999964473,5.843942092,0.168,0.066754276,1.364081963,32956690,1,31.228
DZA,2006,-32745,255,123084000000,2.9000000001322,7.375984956,0.168,0.014954353,1.441137296,33435080,1,24.352
DZA,2007,-37062,472,142483000000,3.09999999978203,9.451190626,0.166,0.264831783,1.627908677,33983827,1,27.841
DZA,2008,-33931,339,180384000000,2.49999999997046,10.18,0.164,0.26902255,1.708971675,34569592,1,24.291
DZA,2009,-33857,505,150317000000,1.20000000003458,11.23,0.163,0.13637897,1.795903932,35196037,1,21.617
DZA,2010,-33071,236,177785000000,4.80000000030061,12.5,0.162,NA,1.858701991,35856344,1,21.909
DZA,2011,-34829,267,218332000000,3.0000000000326,14.9,0.162,0.027364612,1.898394281,36543541,1,22.61
DZA,2012,-35119,256,227144000000,2.39999999959915,18.2,0.165,0.18518236,1.943102134,37260563,1,27.7
DZA,2013,-35412,147,229701000000,2.60000000006077,22.5,0.168,NA,1.966715818,38000626,1,25.56
DZA,2014,-36088,107,238943000000,4.10000000035542,29.5,0.168,0.015479809,1.97904881,38760168,1,25.384
DZA,2015,-36371,110,187494000000,3.19999999974922,38.2,0.171,0.030346598,1.999946051,39543154,1,30.238
DZA,2016,-36227,86,180764000000,3.89999999992476,42.94552688,0.163,NA,1.993431689,40339329,1,26.173
DZA,2017,-36448,60,189881000000,1.5000000001012,47.69105515,0.158,0,1.957002471,41136546,1,30.249
DZA,2018,-36227,33,194554000000,1.40000000013293,49.03846808,0.162,0.014310584,1.903325428,41927007,1,30.74
DZA,2019,-36386,NA,193460000000,0.89999999991042,58.97757455,0.148,0.018733006,1.839444886,42705368,1,31.155
DZA,2020,-18797,26,164873000000,-5,63.94999611,0.149,0,1.732456728,43451666,1,35.384
DZA,2021,-18797,NA,NA,3.8,70.77,NA,0.233147915,NA,44177969,NA,NA
DZA,2022,-9999,NA,NA,3.60000000017391,70.77,NA,0.0979885,NA,44903225,NA,NA
DZA,2023,-9999,NA,NA,4.10000000000679,70.77,NA,0.092092178,NA,45606480,NA,NA
ECU,1960,-1742,NA,NA,NA,NA,NA,NA,NA,4618158,NA,NA
ECU,1961,-1775,NA,NA,NA,NA,NA,NA,NA,4751507,NA,NA
ECU,1962,-1795,NA,NA,NA,NA,NA,NA,NA,4890425,NA,NA
ECU,1963,-1778,NA,NA,NA,NA,NA,NA,NA,5034334,NA,NA
ECU,1964,-1651,NA,NA,NA,NA,NA,NA,NA,5183283,NA,NA
ECU,1965,-1456,NA,NA,NA,NA,NA,NA,NA,5337351,NA,NA
ECU,1966,-1251,NA,NA,NA,NA,NA,NA,NA,5495761,NA,NA
ECU,1967,-1116,NA,NA,NA,NA,NA,NA,NA,5658446,NA,NA
ECU,1968,-1095,NA,NA,NA,NA,NA,NA,NA,5825663,NA,NA
ECU,1969,-1095,NA,NA,NA,NA,NA,NA,NA,5997037,NA,NA
ECU,1970,-1095,NA,NA,NA,NA,NA,NA,NA,6172215,NA,NA
ECU,1971,-1095,NA,NA,NA,NA,NA,NA,NA,6350944,NA,NA
ECU,1972,-1095,NA,NA,NA,NA,NA,NA,NA,6533630,NA,NA
ECU,1973,-1102,NA,NA,NA,NA,NA,NA,NA,6720443,NA,NA
ECU,1974,-1141,NA,NA,NA,NA,NA,NA,NA,6911123,NA,NA
ECU,1975,-1206,NA,NA,NA,NA,NA,NA,NA,7105786,NA,NA
ECU,1976,-1288,NA,NA,NA,NA,NA,NA,NA,7304349,NA,NA
ECU,1977,-1386,NA,NA,NA,NA,NA,NA,NA,7506665,NA,NA
ECU,1978,-1514,NA,NA,NA,NA,NA,NA,NA,7712718,NA,NA
ECU,1979,-1757,NA,NA,NA,NA,NA,NA,NA,7922490,NA,NA
ECU,1980,-2080,NA,NA,NA,NA,NA,NA,NA,8135845,NA,NA
ECU,1981,-2418,NA,NA,NA,NA,NA,NA,NA,8352602,NA,NA
ECU,1982,-2700,NA,NA,NA,NA,NA,NA,NA,8572607,NA,NA
ECU,1983,-2882,NA,NA,NA,NA,NA,NA,NA,8795873,NA,NA
ECU,1984,-3021,NA,NA,NA,NA,NA,NA,NA,9022979,NA,NA
ECU,1985,-3146,NA,NA,NA,NA,NA,NA,NA,9254311,NA,NA
ECU,1986,-3263,NA,NA,NA,NA,NA,NA,NA,9490096,NA,NA
ECU,1987,-4709,NA,NA,NA,NA,NA,NA,NA,9729376,NA,NA
ECU,1988,-8299,NA,NA,NA,NA,NA,NA,NA,9969788,NA,NA
ECU,1989,-11360,NA,NA,NA,0,NA,0.3427948,NA,10210185,1,NA
ECU,1990,-15159,NA,15239272612,3.67991405278418,0,0.481,0.03827808,2.32006287,10449837,1,NA
ECU,1991,-21384,NA,16988535268,4.29134239802109,0,0.482,NA,2.237420192,10686279,1,9.146
ECU,1992,-34721,NA,18094238119,2.11431067512788,0.005118035,0.48,0.20157185,2.110612728,10914222,1,9.117
ECU,1993,-41843,NA,18938717359,1.9732180787519,0.016400751,0.469,4.1319222,1.983160148,11132829,1,9.257
ECU,1994,-44398,NA,22708673337,4.25825046821255,0.034833586,0.461,0,1.911253939,11347652,1,9.311
ECU,1995,-45172,99,24432884442,2.25254877423704,0.043833641,0.462,0.02594778,1.86855906,11561683,1,9.339
ECU,1996,-46046,NA,25226393197,1.73174751447948,0.086161276,0.454,0.22929502,1.830096742,11775221,1,9.385
ECU,1997,-47259,NA,28162053027,4.32786476432231,0.110217959,0.46,1.1428248,1.789522755,11987838,1,9.464
ECU,1998,-47999,NA,27981896948,3.26652940374674,0.125272771,0.469,0.909859085,1.751815164,12199693,1,9.233
ECU,1999,-46434,NA,19645272636,-4.73938579085591,0.823371634,0.466,0,1.725666518,12412046,1,9.609
ECU,2000,-41899,NA,17539454727,1.0918015643576,1.462188536,0.458,0.61774783,1.71308817,12626507,1,9.788
ECU,2001,-34968,NA,23127055000,4.20627185748789,2.670443674,0.458,0.4515192,1.719685589,12845521,1,8.563
ECU,2002,-28089,NA,27054197000,4.92809549611376,4.260796915,0.46,0.6962181,1.737093154,13070609,1,9.511
ECU,2003,-22605,NA,30965208000,2.88450036512064,4.460228345,0.464,0,1.748693201,13301184,1,10.844
ECU,2004,-20921,NA,35194947000,6.83239736646514,4.834442638,0.463,NA,1.73957986,13534593,1,10.192
ECU,2005,-16816,NA,40278849000,5.39862243994342,5.994255161,0.463,NA,1.724433177,13770012,1,7.853
ECU,2006,-12621,NA,45690762000,4.34113198577639,7.2,0.463,0.14990295,1.721115035,14009061,1,7.911
ECU,2007,-9625,NA,49848725000,1.90242859700484,10.8,0.413,NA,1.718133581,14251835,1,7.005
ECU,2008,-8776,NA,61139438000,6.56492068224719,18.8,0.354,0.28282103,1.704205812,14496797,1,9.147
ECU,2009,-8487,NA,60094978000,1.0910129698311,24.6,0.337,0.02034896,1.682479333,14742766,1,9.848
ECU,2010,-8315,NA,68151329000,4.02913787986621,29.03,0.319,0.093398206,1.660310481,14989585,1,9.27
ECU,2011,-8135,NA,78986648000,8.48147656332823,31.36680836,0.315,0.04593859,1.641883117,15237728,1,8.887
ECU,2012,-7832,NA,87735048000,5.783212336172,35.13514645,0.316,0.21958314,1.602521872,15483883,1,8.536
ECU,2013,-6151,NA,96570334000,7.21123653679159,40.27912194,0.272,0.15264274,1.532423238,15722989,1,8.337
ECU,2014,2288,NA,102718000000,4.22606520388456,45.59039067,0.266,0.018799353,1.483598602,15957994,1,9.043
ECU,2015,14740,NA,97209558000,0.119692109287612,48.94043379,0.267,0.074092805,1.479835238,16195902,1,8.838
ECU,2016,27063,NA,97671433000,-0.687954245877947,54.06292473,0.271,4.148522598,1.493389873,16439585,1,10.366
ECU,2017,49359,NA,104467000000,5.97039880954841,55.8,0.345,NA,1.553356266,16696944,1,8.479
ECU,2018,153372,NA,107479000000,1.044295546927,57.5,0.471,NA,1.890909307,17015672,1,7.968
ECU,2019,71801,NA,107596000000,0.165403532646692,59.2,0.453,0.092252297,1.909683263,17343740,1,8.745
ECU,2020,35894,NA,95865472000,-9.24509637743429,70.7,0.476,0,1.401904626,17588595,1,11.09
ECU,2021,35894,NA,NA,9.818417748417,76.20289766,NA,0.033712152,NA,17797737,NA,NA
ECU,2022,-20206,NA,NA,6.18613907258741,69.71811352,NA,0.427753947,NA,18001000,NA,NA
ECU,2023,-21525,NA,NA,2.35521790742197,69.71811352,NA,0.65418791,NA,18190484,NA,NA
EGY,1960,-2959,NA,NA,NA,NA,NA,NA,NA,27034499,NA,NA
EGY,1961,2504,NA,NA,NA,NA,NA,NA,NA,27747867,NA,NA
EGY,1962,3984,NA,NA,NA,NA,NA,NA,NA,28485022,NA,NA
EGY,1963,2806,NA,NA,NA,NA,NA,NA,NA,29245936,NA,NA
EGY,1964,-1750,NA,NA,NA,NA,NA,NA,NA,30026648,NA,NA
EGY,1965,-4593,NA,NA,NA,NA,NA,NA,NA,30818469,NA,NA
EGY,1966,-25834,NA,NA,NA,NA,NA,NA,NA,31613132,NA,NA
EGY,1967,-30046,NA,NA,NA,NA,NA,NA,NA,32408414,NA,NA
EGY,1968,-43814,NA,NA,NA,NA,NA,NA,NA,33204629,NA,NA
EGY,1969,-58834,NA,NA,NA,NA,NA,NA,NA,33995955,NA,NA
EGY,1970,-70830,NA,NA,NA,NA,NA,NA,NA,34781986,NA,NA
EGY,1971,-113627,NA,NA,NA,NA,NA,NA,NA,35555969,NA,NA
EGY,1972,-111509,NA,NA,NA,NA,NA,NA,NA,36330768,NA,NA
EGY,1973,-112685,NA,NA,NA,NA,NA,NA,NA,37120776,NA,NA
EGY,1974,-121442,NA,NA,NA,NA,NA,NA,NA,37930374,NA,NA
EGY,1975,-125141,NA,NA,NA,NA,NA,NA,NA,38775584,NA,NA
EGY,1976,-144535,NA,NA,NA,NA,NA,NA,NA,39649050,NA,NA
EGY,1977,-92212,NA,NA,NA,NA,NA,NA,NA,40577356,NA,NA
EGY,1978,-92176,NA,NA,NA,NA,NA,NA,NA,41576636,NA,NA
EGY,1979,-81024,NA,NA,NA,NA,NA,NA,NA,42632458,NA,NA
EGY,1980,-50167,NA,NA,NA,NA,NA,NA,NA,43748556,NA,NA
EGY,1981,-54511,NA,NA,NA,NA,NA,NA,NA,44899573,NA,NA
EGY,1982,-33767,NA,NA,NA,NA,NA,NA,NA,46088647,NA,NA
EGY,1983,-3126,NA,NA,NA,NA,NA,NA,NA,47353665,NA,NA
EGY,1984,-5955,NA,NA,NA,NA,NA,NA,NA,48676443,NA,NA
EGY,1985,-199,NA,NA,NA,NA,NA,NA,NA,50035843,NA,NA
EGY,1986,-15155,NA,NA,NA,NA,NA,NA,NA,51424313,NA,NA
EGY,1987,-6046,NA,NA,NA,NA,NA,NA,NA,52841319,NA,NA
EGY,1988,10280,NA,NA,NA,NA,NA,NA,NA,54298446,NA,NA
EGY,1989,6079,NA,NA,NA,0,NA,NA,NA,55765843,1,NA
EGY,1990,6995,NA,42978914311,5.66702915715834,0,0.167,NA,2.564808557,57214630,1,NA
EGY,1991,-63804,NA,37387836491,1.1254045952288,0,0.163,0.001706163,2.411330334,58611032,1,27.036
EGY,1992,-41760,NA,41855986519,4.47285918408184,0,0.163,0.92016643,2.324064093,59989142,1,25.305
EGY,1993,-42612,103,46578631453,2.90079079959442,9.75791e-4,0.164,0.05539065,2.295631166,61382200,1,30.829
EGY,1994,-11479,145,51897983393,3.97317218034541,0.00638327,0.162,0.95578164,2.245050674,62775847,1,30.989
EGY,1995,-31423,191,60159245060,4.64245877240639,0.031319638,0.163,0.07636335,2.191722851,64166908,1,30.858
EGY,1996,7378,85,67629716981,4.98873056512208,0.061466899,0.163,0.05185678,2.155736504,65565195,1,25.47
EGY,1997,14366,66,78436578171,5.49235474302942,0.090480245,0.162,0.032838893,2.155401194,66993728,1,23.891
EGY,1998,11316,27,84828807556,5.575497460986,0.147987377,0.162,NA,2.144627085,68446011,1,23.142
EGY,1999,-163,NA,90710704807,6.05343878467555,0.290445278,0.162,NA,2.113320157,69907887,1,20.343
EGY,2000,-2815,NA,99838543960,6.37000382991766,0.641265038,0.16,0.004203366,2.071834706,71371371,1,24.856
EGY,2001,927,NA,96684636119,3.53525197391507,0.838945611,0.157,NA,2.056419843,72854261,1,27.474
EGY,2002,73253,NA,85146067416,2.39020402675627,2.719999715,0.157,0.024195578,2.091103293,74393759,1,26.249
EGY,2003,37743,NA,80288461538,3.19345473756772,4.037885107,0.157,NA,2.087856462,75963322,1,29.257
EGY,2004,31302,NA,78782467532,4.09207161019908,11.92,0.156,0.016769342,2.031665661,77522427,1,28.219
EGY,2005,-18144,NA,89600665557,4.4717444710621,12.75,0.157,NA,1.983341437,79075310,1,31.097
EGY,2006,-28511,NA,107426000000,6.84383819369884,13.66,0.158,NA,1.946600641,80629670,1,30.402
EGY,2007,-32607,NA,130438000000,7.08782742675582,16.03,0.159,NA,1.951674313,82218755,1,25.001
EGY,2008,-46339,NA,162818000000,7.15628356711522,18.01,0.159,0.116882645,1.958382903,83844783,1,25.436
EGY,2009,-55856,NA,189147000000,4.67359980000663,20,0.157,NA,1.956155222,85501064,1,25.127
EGY,2010,-18831,NA,218984000000,5.14723485746742,21.6,0.157,0.066473804,2.027639655,87252413,1,24.501
EGY,2011,158511,NA,235990000000,1.76457194806041,25.6,0.125,NA,2.207642811,89200054,1,29.356
EGY,2012,-2118,NA,279117000000,2.22619979818487,26.4,0.16,NA,2.261587344,91240376,1,34.378
EGY,2013,163449,NA,288434000000,2.18546605363386,29.4,0.098,NA,2.315707504,93377890,1,34.104
EGY,2014,5961,184,305595000000,2.91591188052836,33.89460391,0.086,NA,2.34379305,95592324,1,32.206
EGY,2015,-79150,767,329367000000,4.37201907781687,37.81938343,0.095,0.14428421,2.205259807,97723799,1,34.186
EGY,2016,4132,355,332442000000,4.34664345601914,41.24806709,0.122,0.026056273,2.086302846,99784030,1,33.687
EGY,2017,-23281,497,248363000000,4.18122099961562,44.95020425,0.115,NA,1.989768495,101789386,1,32.704
EGY,2018,-61050,680,262589000000,5.33110861887155,46.92433677,0.114,NA,1.898930768,103740765,1,26.322
EGY,2019,-59715,637,318679000000,5.55209307084222,57.2828664,0.119,NA,1.794002125,105618671,1,20.707
EGY,2020,4476,527,383818000000,3.550164838581,71.91420096,0.121,0.037221376,1.733129572,107465134,1,18.535
EGY,2021,-32370,112,NA,3.29064601202211,72.06,NA,0.002745689,NA,109262178,NA,NA
EGY,2022,-29998,231,NA,6.58784560886967,72.19806524,NA,NA,NA,110990103,NA,NA
EGY,2023,-29998,NA,NA,3.75900541919032,72.19806524,NA,NA,NA,112716598,NA,NA
ERI,1960,1059,NA,NA,NA,NA,NA,NA,NA,993568,NA,NA
ERI,1961,1247,NA,NA,NA,NA,NA,NA,NA,1016932,NA,NA
ERI,1962,1371,NA,NA,NA,NA,NA,NA,NA,1041552,NA,NA
ERI,1963,1376,NA,NA,NA,NA,NA,NA,NA,1067295,NA,NA
ERI,1964,1308,NA,NA,NA,NA,NA,NA,NA,1094042,NA,NA
ERI,1965,1194,NA,NA,NA,NA,NA,NA,NA,1121739,NA,NA
ERI,1966,1073,NA,NA,NA,NA,NA,NA,NA,1150264,NA,NA
ERI,1967,1007,NA,NA,NA,NA,NA,NA,NA,1179554,NA,NA
ERI,1968,1017,NA,NA,NA,NA,NA,NA,NA,1209602,NA,NA
ERI,1969,1208,NA,NA,NA,NA,NA,NA,NA,1240562,NA,NA
ERI,1970,1487,NA,NA,NA,NA,NA,NA,NA,1272748,NA,NA
ERI,1971,1770,NA,NA,NA,NA,NA,NA,NA,1306234,NA,NA
ERI,1972,1964,NA,NA,NA,NA,NA,NA,NA,1340838,NA,NA
ERI,1973,1995,NA,NA,NA,NA,NA,NA,NA,1376516,NA,NA
ERI,1974,1995,NA,NA,NA,NA,NA,NA,NA,1413220,NA,NA
ERI,1975,1995,NA,NA,NA,NA,NA,NA,NA,1450867,NA,NA
ERI,1976,1995,NA,NA,NA,NA,NA,NA,NA,1489656,NA,NA
ERI,1977,1995,NA,NA,NA,NA,NA,NA,NA,1529802,NA,NA
ERI,1978,1995,NA,NA,NA,NA,NA,NA,NA,1571193,NA,NA
ERI,1979,1995,NA,NA,NA,NA,NA,NA,NA,1613829,NA,NA
ERI,1980,1995,NA,NA,NA,NA,NA,NA,NA,1657982,NA,NA
ERI,1981,1995,NA,NA,NA,NA,NA,NA,NA,1703789,NA,NA
ERI,1982,1995,NA,NA,NA,NA,NA,NA,NA,1751045,NA,NA
ERI,1983,1854,NA,NA,NA,NA,NA,NA,NA,1799814,NA,NA
ERI,1984,785,NA,NA,NA,NA,NA,NA,NA,1849594,NA,NA
ERI,1985,-1086,NA,NA,NA,NA,NA,NA,NA,1899243,NA,NA
ERI,1986,-1086,NA,NA,NA,NA,NA,NA,NA,1949611,NA,NA
ERI,1987,-3609,NA,NA,NA,NA,NA,NA,NA,2000355,NA,NA
ERI,1988,-3608,NA,NA,NA,NA,NA,NA,NA,2051546,NA,NA
ERI,1989,-7336,NA,NA,NA,0,NA,NA,NA,2102131,0,NA
ERI,1990,-12442,NA,NA,NA,0,0.015,NA,2.24976452,2149960,0,NA
ERI,1991,-328546,NA,NA,NA,0,0.028,NA,-5.288185552,2039220,0,9.586
ERI,1992,-22331,NA,477101651.6,NA,0,0.04,NA,-5.964185517,1921153,0,9.793
ERI,1993,33686,NA,467872714.8,13.4547625007102,0,0.036,0.15140626,3.088772806,1981419,1,9.885
ERI,1994,-25840,NA,531688311.7,21.2214111876814,0,0.036,NA,3.036129306,2042500,1,9.91
ERI,1995,136103,NA,578015625,2.8583790589487,0,0.036,NA,5.464580796,2157220,1,9.686
ERI,1996,-52425,NA,693535954.2,9.25883856340832,0,0.036,NA,4.834504792,2264073,1,9.612
ERI,1997,-30772,31,686490090.1,7.90868457794079,0.009017718,0.04,NA,1.206784109,2291561,1,9.805
ERI,1998,-32003,1000,745523116.9,1.77258309100318,0.008774236,0.033,NA,1.351987538,2322753,1,9.966
